,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
929,기아,K5,가솔린 2.0 스마트 스페셜,6400000,13년04월(13년형),"139,641km",가솔린,오토,11.9Km,중형,"1,999cc",진주색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1
930,기아,K5 하이브리드,500H 프레스티지,15500000,14년11월(15년형),"36,310km",하이브리드(가솔린),오토,16.8Km,중형,"1,999cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
931,기아,K5 2세대,2.0 가솔린 MX 럭셔리,13000000,17년05월(18년형),"58,964km",가솔린,오토,정보없음,중형,"1,999cc",진주색,없음,없음,없음,사고있음,없음,없음,있음,없음,많음,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
932,기아,K5 2세대,1.7 디젤 SX 프레스티지,13900000,15년08월(16년형),"48,798km",디젤,오토,15.9Km,중형,"1,685cc",파랑색,없음,없음,없음,사고없음,없음,없음,있음,2회,짧음,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
933,기아,K5 2세대,2.0 가솔린 MX 시그니처,13000000,17년04월(17년형),"135,788km",가솔린,오토,11.6Km,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,없음,많음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
934,기아,K5 2세대,2.0 가솔린 SX 프레스티지,11600000,16년10월(17년형),"102,000km",가솔린,오토,정보없음,중형,"1,999cc",회색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
935,기아,K5 2세대,2.0 가솔린 SX 노블레스 스페셜,18700000,15년10월(16년형),"51,482km",가솔린,오토,11.6Km,중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,기아,K5,가솔린 2.0 프레스티지,7900000,11년09월(12년형),"129,210km",가솔린,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
937,기아,K5 2세대,2.0 가솔린 SX 노블레스 스페셜,18500000,16년02월(16년형),"81,538km",가솔린,오토,11.6Km,중형,"1,999cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
938,기아,K5 하이브리드,프레스티지,7990000,13년04월(13년형),"140,000km",기타,오토,16.8Km,중형,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
939,기아,K5 2세대,2.0 가솔린 SX 프레스티지,14990000,16년06월(16년형),"49,006km",가솔린,오토,정보없음,중형,"1,999cc",흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
940,기아,K5 3세대,2.0 LPI 시그니처,32300000,20년04월(20년형),"11,300km",LPG,오토,9.8Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,20100817,없음,없음,1회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,기아,K5 3세대,1.6 가솔린 터보 시그니처,29900000,20년04월(20년형),"2,486km",가솔린,오토,13.2Km,중형,"1,600cc",회색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,기아,K5 3세대,1.6 가솔린 터보 시그니처,33800000,20년02월(20년형),"8,710km",가솔린,오토,13.2Km,중형,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,3회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,기아,K5 3세대,2.0 가솔린 시그니처,33700000,20년01월(20년형),"5,278km",가솔린,오토,12.7Km,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,기아,K5 3세대,1.6 가솔린 터보 노블레스,30300000,20년04월(20년형),"2,914km",가솔린,오토,13.2Km,중형,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,6회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,기아,더 뉴 K5 2세대,2.0 가솔린 럭셔리,15100000,16년06월(16년형),"45,578km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,기아,더 뉴 K5 2세대,2.0 LPI 프레스티지,15400000,18년05월(19년형),"76,178km",LPG,오토,9.4Km,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,기아,더 뉴 K5 2세대,2.0 LPI 프레스티지,15800000,18년06월(19년형),"56,238km",LPG,오토,9.4Km,중형,"2,000cc",다크블루,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,기아,더 뉴 K5 2세대,2.0 가솔린 프레스티지,19000000,18년11월(19년형),"31,806km",가솔린,오토,12.1Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,기아,더 뉴 K5 2세대,2.0 가솔린 노블레스,21200000,18년03월(19년형),"40,000km",가솔린,오토,11.6Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,기아,더 뉴 K5 2세대,2.0 가솔린 노블레스,21300000,18년04월(19년형),"41,996km",가솔린,오토,11.6Km,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
951,기아,더 뉴 K5 2세대,1.6 가솔린 터보 노블레스,21800000,18년05월(19년형),"24,744km",가솔린,오토,12.8Km,중형,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,기아,더 뉴 K5 2세대,2.0 가솔린 노블레스,22300000,19년06월(20년형),"42,763km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,기아,더 뉴 K5 2세대,2.0 LPI 노블레스 스페셜,22600000,18년08월(19년형),"31,842km",LPG,오토,9.4Km,중형,"2,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
954,기아,더 뉴 K5 2세대,2.0 가솔린 인텔리전트,22700000,18년06월(19년형),"58,767km",가솔린,오토,11.6Km,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,기아,더 뉴 K5 2세대,2.0 가솔린 인텔리전트,22700000,19년01월(19년형),"46,073km",가솔린,오토,11.6Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,20150726,없음,없음,2회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,기아,더 뉴 K5 2세대,1.6 가솔린 터보 노블레스,23700000,18년06월(19년형),"19,000km",가솔린,오토,12.8Km,중형,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,기아,더 뉴 K5 2세대,장애인전용 2.0 LPI 노블레스 스페셜,23300000,19년07월(20년형),"26,000km",LPG,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,기아,더 뉴 K5 2세대,1.6 가솔린 터보 노블레스 스페셜,23800000,18년08월(19년형),"27,016km",가솔린,오토,12.3Km,중형,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,기아,더 뉴 K5,트렌디,10500000,13년12월(14년형),"64,538km",가솔린,오토,11.9Km,중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
960,기아,K5 2세대,1.7 디젤 SX 프레스티지,12300000,15년12월(16년형),"93,356km",디젤,오토,15.9Km,중형,"1,700cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
961,기아,더 뉴 K5 2세대,2.0 LPI 노블레스 스페셜,22600000,18년08월(19년형),"31,842km",LPG,오토,9.4Km,중형,"2,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,기아,더 뉴 K5 2세대,2.0 LPI 프레스티지,15500000,18년04월(19년형),"58,164km",LPG,오토,9.4Km,중형,"2,000cc",다크블루,없음,없음,없음,사고있음,20060925,없음,없음,2회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,기아,더 뉴 K5 2세대,2.0 가솔린 럭셔리,15200000,16년06월(16년형),"45,578km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,기아,더 뉴 K5 2세대,2.0 LPI 프레스티지,14800000,18년05월(19년형),"29,028km",LPG,오토,9.4Km,중형,"2,000cc",다크블루,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,기아,K5 2세대,2.0 가솔린 SX 프레스티지,14600000,16년04월(16년형),"75,739km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,기아,K5 2세대,2.0 가솔린 SX 프레스티지,14600000,15년09월(16년형),"58,204km",가솔린,오토,정보없음,중형,"2,000cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,기아,K5 2세대,1.7 디젤 SX 프레스티지,14300000,15년12월(16년형),"79,101km",가솔린,오토,15.9Km,중형,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
968,기아,K5 2세대,1.6 터보 가솔린 SX 프레스티지,14600000,16년06월(16년형),"96,442km",가솔린,오토,12.6Km,중형,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,기아,K5 2세대,2.0 가솔린 SX 프레스티지,15500000,17년10월(18년형),"66,000km",가솔린,오토,12.1Km,중형,"2,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,4회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,기아,K5 2세대,2.0 가솔린 SX 프레스티지,14700000,15년09월(16년형),"74,750km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,기아,K5 2세대,2.0 가솔린 SX 스타일 에디션,15600000,17년07월(18년형),"20,702km",가솔린,오토,정보없음,중형,"2,000cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
972,기아,K5 2세대,2.0 가솔린 SX 프레스티지,15200000,15년09월(16년형),"48,559km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,기아,K5 2세대,1.7 디젤 SX 프레스티지,15700000,16년03월(16년형),"39,608km",디젤,오토,15.9Km,중형,"1,700cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
974,기아,K5 2세대,2.0 가솔린 MX 럭셔리,99990000,17년05월(18년형),"25,660km",가솔린,오토,정보없음,중형,"1,999cc",회색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
975,기아,K5 2세대,2.0 가솔린 SX 프레스티지,15800000,17년04월(17년형),"60,478km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
976,기아,K5 2세대,2.0 가솔린 SX 스타일 에디션,16800000,17년12월(18년형),"53,305km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
977,기아,K5 2세대,렌터카 2.0 LPI SX 노블레스,16800000,16년07월(16년형),"54,411km",LPG,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,2회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,기아,K5 2세대,1.6 터보 가솔린 SX 프레스티지,16200000,15년08월(16년형),"72,588km",가솔린,오토,12.6Km,중형,"1,600cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,기아,K5 2세대,2.0 가솔린 SX 노블레스,16800000,16년06월(16년형),"43,584km",가솔린,오토,12.1Km,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
980,기아,K5 2세대,2.0 가솔린 SX 노블레스 스페셜,16900000,16년03월(16년형),"89,602km",가솔린,오토,11.6Km,중형,"2,000cc",청색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
981,기아,K5 2세대,2.0 가솔린 SX 프레스티지,16700000,16년02월(16년형),"54,157km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,기아,K5 2세대,2.0 터보 가솔린 SX 노블레스,19000000,15년06월(16년형),"48,091km",가솔린,오토,10.4Km,중형,"2,000cc",다크블루,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
983,기아,K5 2세대,2.0 가솔린 SX 노블레스,19900000,17년10월(18년형),"30,820km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,기아,K5 2세대,2.0 터보 가솔린 SX 노블레스,19700000,16년04월(16년형),"29,482km",가솔린,오토,10.4Km,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
985,기아,K5 2세대,2.0 가솔린 SX 시그니처,21450000,16년12월(17년형),"18,335km",가솔린,오토,11.6Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,기아,K5 2세대,1.7 디젤 MX 럭셔리,10700000,16년04월(16년형),"80,000km",디젤,오토,16.1Km,중형,"1,700cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1
987,기아,K5 2세대,렌터카 2.0 LPI MX 프레스티지,14100000,16년07월(16년형),"73,000km",LPG,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
988,기아,K5 2세대,2.0 가솔린 MX 프레스티지,11790000,16년06월(16년형),"93,000km",가솔린,오토,12.1Km,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,기아,K5 2세대,1.7 디젤 MX 노블레스,13200000,16년07월(16년형),"16,770km",디젤,오토,15.9Km,중형,"1,700cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,기아,K5 2세대,렌터카 2.0 LPI MX 프레스티지,13500000,15년10월(16년형),"47,000km",LPG,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,기아,K5 2세대,2.0 가솔린 MX 프레스티지,13800000,15년10월(16년형),"69,762km",가솔린,오토,12.1Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
992,기아,K5 2세대,2.0 가솔린 MX 럭셔리,14500000,17년06월(18년형),"59,728km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,기아,K5 2세대,2.0 가솔린 SX 프레스티지,14500000,16년05월(16년형),"59,835km",가솔린,오토,정보없음,중형,"2,000cc",청색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,기아,K5 2세대,2.0 가솔린 MX 럭셔리,14600000,16년07월(16년형),"68,266km",가솔린,오토,12.1Km,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,기아,K5 2세대,1.7 디젤 MX 노블레스,15500000,15년07월(16년형),"65,556km",디젤,오토,15.9Km,중형,"1,700cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,기아,K5 2세대,2.0 가솔린 MX 노블레스,15800000,17년07월(18년형),"57,140km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
997,기아,K5 2세대,2.0 가솔린 MX 스타일 에디션,15500000,17년10월(18년형),"74,981km",가솔린,오토,11.6Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,기아,K5 2세대,2.0 가솔린 MX 프레스티지,16400000,15년11월(16년형),"66,608km",디젤,오토,12.1Km,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,기아,K5 2세대,2.0 가솔린 MX 스타일 에디션,15800000,18년01월(18년형),"43,591km",가솔린,오토,11.6Km,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,기아,K5 2세대,2.0 가솔린 MX 노블레스,16400000,15년11월(16년형),"47,225km",가솔린,오토,12.1Km,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
1001,기아,K5 2세대,2.0 가솔린 MX 노블레스,17100000,17년11월(18년형),"43,983km",가솔린,오토,정보없음,중형,"2,000cc",은색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,기아,K5 2세대,2.0 가솔린 MX 노블레스,17200000,16년01월(16년형),"24,571km",LPG,오토,12.1Km,중형,"2,000cc",다크그레이,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,기아,K5 2세대,1.7 디젤 MX 프레스티지,17300000,18년01월(18년형),"25,569km",디젤,오토,정보없음,중형,"1,700cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
1004,기아,K5 2세대,2.0 가솔린 MX 프레스티지,18000000,17년12월(18년형),"20,100km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,기아,더 뉴 K5,트렌디,10100000,13년07월(14년형),"13,876km",가솔린,오토,11.9Km,중형,"2,000cc",회색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1
1006,기아,더 뉴 K5,LPI 프레스티지 경제형,11500000,14년04월(14년형),"84,707km",LPG,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,기아,더 뉴 K5,터보 GDI 노블레스,11800000,13년10월(14년형),"89,000km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,기아,더 뉴 K5,프레스티지,11700000,15년03월(15년형),"70,150km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,기아,더 뉴 K5,프레스티지,12600000,15년05월(15년형),"80,000km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1010,기아,더 뉴 K5,프레스티지,12800000,14년01월(14년형),"77,541km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,3회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,기아,더 뉴 K5,프레스티지,13300000,15년04월(15년형),"56,517km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,기아,더 뉴 K5,노블레스,13300000,15년02월(15년형),"87,390km",가솔린,오토,정보없음,중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
1013,기아,더 뉴 K5,노블레스,13700000,13년11월(14년형),"72,107km",가솔린,오토,11.9Km,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,기아,더 뉴 K5,노블레스,13700000,14년10월(15년형),"32,148km",가솔린,오토,정보없음,중형,"2,000cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
1015,기아,K5 2세대,1.7 디젤 SX 노블레스 스페셜,18100000,16년03월(16년형),"58,000km",디젤,오토,15.6Km,중형,"1,685cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
1016,기아,K5,가솔린 2.0 럭셔리,5500000,12년08월(13년형),"178,916km",가솔린,오토,11.9Km,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,6회,많음,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
1017,기아,더 뉴 K5,LPI 프레스티지 경제형,6700000,14년01월(14년형),"240,000km",LPG,오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
1018,기아,K5,가솔린 2.0 프레스티지,5490000,10년10월(11년형),"123,618km",가솔린,오토,정보없음,중형,"1,998cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1019,기아,K5 2세대,렌터카 2.0 LPI SX 프레스티지,14900000,17년07월(18년형),"63,000km",LPG,오토,정보없음,중형,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,없음,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1020,기아,더 뉴 K5 2세대,1.7 디젤 프레스티지,18900000,18년11월(19년형),"26,188km",디젤,오토,16.1Km,중형,"1,998cc",검정,없음,없음,1 건,사고있음,없음,없음,없음,1회,보통,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1021,기아,K5 2세대,1.7 디젤 MX 프레스티지,15100000,17년11월(18년형),"78,492km",디젤,오토,정보없음,중형,"1,685cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,4회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1022,기아,더 뉴 K5 2세대,2.0 가솔린 노블레스,23490000,19년02월(19년형),"17,148km",가솔린,오토,11.6Km,중형,"1,999cc",진주색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
1023,기아,K5,가솔린 2.0 프레스티지,8500000,10년10월(11년형),"75,495km",가솔린,오토,정보없음,중형,"1,998cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
1024,기아,K5 하이브리드,노블레스,8400000,12년02월(12년형),"153,600km",하이브리드(가솔린),오토,정보없음,중형,"1,999cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
1025,기아,K5 2세대,1.6 터보 가솔린 SX 프레스티지,13290000,15년07월(16년형),"76,000km",가솔린,오토,12.6Km,중형,"1,591cc",검정,없음,없음,없음,사고있음,없음,없음,없음,6회,보통,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
