,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
3860,기아,올 뉴 모닝(JA),럭셔리,9000000,17년02월(17년형),"55,013km",가솔린,오토,16.0Km,경차,998cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,기아,all new 모닝,스마트 스페셜,5000000,14년04월(15년형),"62,578km",가솔린,오토,정보없음,경차,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,기아,뉴모닝,LX 기본형,2000000,08년02월(08년형),"162,312km",가솔린,오토,19.4Km,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,6회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,기아,all new 모닝,디럭스 트렌디,4500000,11년03월(12년형),"99,250km",가솔린,오토,17.0Km,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,기아,all new 모닝,디럭스 트렌디,5500000,13년11월(14년형),"60,000km",가솔린,오토,17.0Km,경차,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,기아,모닝,SLX 기본형,2900000,07년05월(07년형),"127,226km",가솔린,오토,정보없음,경차,"1,000cc",하늘색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,기아,뉴모닝,LX 고급형 블랙프리미엄,4400000,09년01월(09년형),"136,912km",가솔린,오토,정보없음,경차,999cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,기아,뉴모닝,LX 고급형 블랙프리미엄,2600000,09년07월(10년형),"80,000km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3868,기아,올 뉴 모닝(JA),럭셔리,9300000,18년10월(18년형),"32,765km",가솔린,오토,정보없음,경차,995cc,미색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1
3869,기아,올 뉴 모닝(JA),럭셔리,9500000,18년10월(18년형),"22,503km",가솔린,오토,정보없음,경차,995cc,미색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
3870,기아,올 뉴 모닝(JA),디럭스,7000000,18년03월(18년형),"28,500km",가솔린,수동,정보없음,경차,998cc,진주색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
3871,기아,all new 모닝밴,2인승밴 고급형,3990000,14년12월(15년형),"68,582km",가솔린,오토,정보없음,경차,998cc,베이지,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3872,기아,올 뉴 모닝(JA),트렌디,8700000,18년06월(18년형),"20,814km",가솔린,오토,정보없음,경차,998cc,회색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1
3873,기아,더 뉴 모닝밴,2인승밴 고급형,4200000,16년08월(16년형),"55,655km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,기아,더 뉴 모닝밴,2인승밴 고급형,4200000,16년08월(16년형),"62,000km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,기아,모닝 어반,1.0 가솔린 프레스티지,12900000,20년07월(20년형),350km,가솔린,오토,정보없음,경차,999cc,진주색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,기아,더 뉴 모닝,디럭스,6300000,15년02월(16년형),"33,282km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3877,기아,all new 모닝,디럭스,3300000,11년02월(12년형),"100,000km",가솔린,오토,17.0Km,경차,998cc,회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,기아,all new 모닝,럭셔리,2500000,11년03월(12년형),"123,027km",가솔린,오토,정보없음,경차,0cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,10회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,기아,all new 모닝,디럭스 트렌디,4500000,13년11월(14년형),"115,100km",가솔린,오토,17.0Km,경차,998cc,은색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
3880,기아,뉴모닝,SLX 고급형,3900000,08년03월(08년형),"64,200km",가솔린,오토,정보없음,경차,999cc,빨간색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,기아,all new 모닝,디럭스 트렌디,5000000,13년11월(14년형),"45,702km",가솔린,오토,17.0Km,경차,998cc,회색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
3882,기아,all new 모닝,럭셔리 스포츠,6700000,14년09월(15년형),"54,900km",가솔린,오토,정보없음,경차,0cc,은색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,보통,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
3883,기아,all new 모닝,디럭스 트렌디,3800000,12년02월(12년형),"107,821km",가솔린,오토,17.0Km,경차,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3884,기아,all new 모닝,럭셔리,4990000,11년07월(12년형),"56,100km",가솔린,오토,정보없음,경차,999cc,은색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
3885,기아,all new 모닝,스마트,4300000,14년06월(15년형),"42,500km",가솔린,수동,정보없음,경차,999cc,파랑색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3886,기아,더 뉴 모닝밴,2인승밴 고급형,2900000,15년01월(16년형),"106,600km",가솔린,수동,정보없음,경차,999cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,기아,all new 모닝,디럭스,4490000,12년05월(12년형),"61,000km",가솔린,오토,17.0Km,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3888,기아,모닝,LX 고급형,2500000,07년06월(07년형),"124,024km",가솔린,오토,정보없음,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,기아,올 뉴 모닝(JA),프레스티지,8600000,17년09월(17년형),"42,073km",가솔린,오토,15.3Km,경차,"1,000cc",베이지색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
3890,기아,올 뉴 모닝(JA),럭셔리,8500000,18년01월(18년형),"29,655km",가솔린,오토,정보없음,경차,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
3891,기아,더 뉴 모닝밴,2인승밴 고급형,5200000,16년05월(16년형),"20,400km",가솔린,오토,정보없음,경차,998cc,파랑색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3892,기아,뉴모닝,SLX 고급형,2000000,08년04월(08년형),"86,634km",가솔린,오토,정보없음,경차,"1,000cc",은색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
3893,기아,all new 모닝밴,2인승밴 일반형,2600000,12년10월(13년형),"265,000km",가솔린,오토,정보없음,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,기아,올 뉴 모닝(JA),럭셔리,9900000,17년08월(17년형),"20,842km",가솔린,오토,16.0Km,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,기아,올 뉴 모닝(JA),베이직 플러스,7600000,19년06월(19년형),"1,668km",가솔린,오토,16.0Km,경차,998cc,회색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3896,기아,뉴모닝,LX 기본형 블랙프리미엄,4800000,10년04월(11년형),"45,000km",가솔린,오토,정보없음,경차,999cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,기아,더 뉴 모닝밴,2인승밴 고급형,3400000,15년12월(16년형),"60,000km",가솔린,오토,정보없음,경차,998cc,청색,없음,없음,없음,사고있음,없음,없음,있음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3898,기아,올 뉴 모닝(JA),프레스티지,12000000,19년10월(20년형),"8,000km",가솔린,오토,14.7Km,경차,0cc,진주색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,기아,뉴모닝,LX 고급형 블랙프리미엄,2900000,10년03월(11년형),"75,900km",가솔린,오토,정보없음,경차,999cc,회색,없음,없음,없음,사고있음,없음,없음,없음,8회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,기아,all new 모닝,디럭스 스페셜,5400000,13년03월(13년형),"18,281km",가솔린,오토,17.0Km,경차,998cc,진주색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
3901,기아,all new 모닝,스마트 스페셜,3400000,13년07월(13년형),"61,396km",가솔린,오토,정보없음,경차,998cc,은색,없음,없음,없음,사고있음,없음,없음,없음,6회,보통,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
3902,기아,더 뉴 모닝밴,2인승밴 고급형,3800000,15년12월(16년형),"60,499km",가솔린,오토,정보없음,경차,999cc,청색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,기아,뉴모닝,SLX 고급형 블랙프리미엄,2990000,08년10월(09년형),"53,000km",가솔린,오토,정보없음,경차,0cc,회색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3904,기아,all new 모닝,럭셔리 스포츠,5300000,14년08월(15년형),"82,444km",가솔린,오토,정보없음,경차,998cc,회색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
3905,기아,뉴모닝,SLX 고급형 블랙프리미엄,2800000,08년10월(09년형),"70,277km",가솔린,오토,정보없음,경차,999cc,하늘색,없음,없음,없음,사고없음,없음,없음,없음,6회,짧음,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3906,기아,all new 모닝,디럭스 트렌디,5800000,14년02월(14년형),"51,291km",가솔린,오토,17.0Km,경차,999cc,은색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
3907,기아,all new 모닝,럭셔리 스포츠,5400000,14년04월(15년형),"92,036km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
3908,기아,올 뉴 모닝(JA),프레스티지,10690000,18년11월(18년형),"10,794km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,기아,더 뉴 모닝,스마트,4900000,15년02월(15년형),"125,741km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,기아,all new 모닝,디럭스 스페셜,4900000,12년12월(13년형),"79,999km",가솔린,오토,17.0Km,경차,998cc,은색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3911,기아,all new 모닝,스마트,3100000,11년04월(12년형),"193,763km",가솔린,오토,17.0Km,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3912,기아,더 뉴 모닝밴,2인승밴 고급형,5300000,16년03월(16년형),"38,518km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,있음,2회,보통,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,기아,모닝,SLX 최고급형,2800000,07년02월(07년형),"20,000km",가솔린,오토,정보없음,경차,999cc,파랑,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,기아,올 뉴 모닝(JA),트렌디,8500000,18년03월(18년형),"34,222km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,있음,1회,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
3915,기아,뉴모닝,LX 고급형 블랙프리미엄,3200000,10년07월(11년형),"74,256km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3916,기아,뉴모닝,SLX 뷰티 기본형,2500000,08년01월(08년형),"47,562km",가솔린,오토,19.4Km,경차,999cc,빨강,없음,없음,없음,사고있음,없음,없음,없음,9회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,기아,all new 모닝,디럭스 스페셜,3400000,11년10월(12년형),"92,245km",가솔린,오토,17.0Km,경차,998cc,쥐색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,기아,뉴모닝,SLX 고급형,2700000,08년10월(09년형),"80,000km",가솔린,오토,정보없음,경차,999cc,회색,없음,없음,없음,사고없음,없음,없음,없음,5회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,기아,all new 모닝,럭셔리 스포츠,3990000,11년07월(12년형),"132,289km",가솔린,수동,정보없음,경차,999cc,진주색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
3920,기아,올 뉴 모닝(JA),디럭스,5300000,13년08월(13년형),"82,706km",가솔린,오토,정보없음,경차,998cc,쥐색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,기아,더 뉴 모닝,디럭스,7200000,16년11월(16년형),"19,128km",가솔린,오토,정보없음,경차,0cc,노랑색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3922,기아,모닝,LX 고급형,2000000,06년11월(06년형),"211,859km",가솔린,오토,18.3Km,경차,0cc,빨강색,정보없음,없음,없음,사고있음,없음,없음,없음,7회,많음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,기아,올 뉴 모닝(JA),럭셔리,11000000,18년07월(18년형),"5,394km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,기아,올 뉴 모닝(JA),프레스티지,11000000,17년03월(17년형),"5,163km",가솔린,오토,15.3Km,경차,0cc,진주색,정보없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
3925,기아,더 뉴 모닝,럭셔리,6300000,16년08월(16년형),"106,224km",가솔린,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3926,기아,올 뉴 모닝(JA),럭셔리,10600000,19년09월(20년형),"3,613km",가솔린,오토,15.4Km,경차,999cc,하늘,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3927,기아,all new 모닝,디럭스 스페셜,4990000,12년02월(12년형),"90,000km",가솔린,오토,17.0Km,경차,998cc,노랑,없음,없음,1 건,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,기아,더 뉴 모닝,럭셔리,8500000,16년08월(16년형),"17,276km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,기아,더 뉴 모닝밴,2인승밴 고급형,4200000,16년08월(16년형),"75,156km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,기아,올 뉴 모닝(JA),럭셔리,8990000,18년10월(18년형),"19,182km",가솔린,오토,정보없음,경차,0cc,회색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
3931,기아,올 뉴 모닝(JA),프레스티지,12700000,19년11월(20년형),"3,351km",가솔린,오토,14.7Km,경차,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,1회,짧음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
3932,기아,뉴모닝,SLX 고급형 블랙프리미엄,2800000,08년10월(09년형),"59,092km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,기아,뉴모닝,LX 고급형 블랙프리미엄,2200000,10년01월(10년형),"90,000km",가솔린,오토,정보없음,경차,999cc,파랑색,없음,없음,없음,사고없음,없음,없음,없음,3회,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3934,기아,뉴모닝,SLX 고급형 블랙프리미엄,1800000,08년06월(08년형),"104,953km",가솔린,오토,19.4Km,경차,0cc,하늘,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,기아,all new 모닝,럭셔리,4500000,13년09월(14년형),"64,598km",가솔린,오토,정보없음,경차,999cc,회색,없음,없음,없음,사고있음,없음,없음,없음,8회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,기아,더 뉴 모닝,럭셔리,7200000,15년08월(16년형),"63,054km",가솔린,오토,정보없음,경차,0cc,쥐색,없음,없음,1 건,사고있음,없음,없음,없음,5회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,기아,뉴모닝,LX 고급형 블랙프리미엄,2900000,09년07월(10년형),"127,823km",가솔린,오토,정보없음,경차,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,기아,all new 모닝밴,2인승밴 고급형,4300000,13년12월(14년형),"101,399km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,기아,뉴모닝,LX 고급형 블랙프리미엄,2400000,10년12월(11년형),"92,929km",가솔린,오토,정보없음,경차,999cc,회색,없음,없음,없음,사고있음,없음,없음,없음,5회,보통,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3940,기아,올 뉴 모닝(JA),럭셔리,3800000,11년02월(12년형),"140,200km",가솔린,오토,정보없음,경차,"1,000cc",회색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3941,기아,올 뉴 모닝밴(JA),2인승밴 고급형,4800000,17년05월(17년형),"120,083km",가솔린,오토,정보없음,경차,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,기아,더 뉴 모닝,디럭스,4900000,16년03월(16년형),"81,957km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3943,기아,모닝,LX 고급형,2300000,07년04월(07년형),"100,300km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,6회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3944,기아,뉴모닝,SLX 고급형 블랙프리미엄,2300000,08년06월(08년형),"192,000km",디젤,오토,19.4Km,경차,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3945,기아,더 뉴 모닝,럭셔리,5990000,15년02월(16년형),"82,163km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
3946,기아,올 뉴 모닝(JA),트렌디,7500000,18년11월(18년형),"28,000km",가솔린,오토,정보없음,경차,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,기아,올 뉴 모닝(JA),럭셔리,8700000,18년03월(18년형),"38,887km",가솔린,오토,정보없음,경차,998cc,노랑,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,기아,뉴모닝,LX 기본형 블랙프리미엄,2000000,09년05월(09년형),"62,830km",가솔린,오토,정보없음,경차,0cc,검정,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3949,기아,올 뉴 모닝(JA),LPi 디럭스,5800000,17년06월(17년형),"55,744km",LPG,오토,12.6Km,경차,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,1회,많음,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,기아,all new 모닝,럭셔리 스포츠,6800000,15년07월(16년형),"73,462km",가솔린,오토,정보없음,경차,0cc,진주색,정보없음,없음,1 건,사고없음,없음,없음,있음,8회,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
3951,기아,all new 모닝,디럭스,5300000,12년01월(12년형),"59,172km",가솔린,오토,17.0Km,경차,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3952,기아,더 뉴 모닝,럭셔리,6700000,15년03월(16년형),"43,876km",가솔린,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고없음,없음,없음,없음,4회,보통,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
3953,기아,더 뉴 모닝,럭셔리,7900000,16년12월(16년형),"18,358km",가솔린,오토,정보없음,경차,998cc,회색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1
3954,기아,all new 모닝,디럭스 스페셜,4800000,12년01월(12년형),"58,653km",가솔린,오토,17.0Km,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3955,기아,all new 모닝,럭셔리,5500000,13년04월(13년형),"95,475km",가솔린,오토,정보없음,경차,988cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1
3956,기아,all new 모닝,럭셔리,4800000,12년02월(12년형),"136,588km",가솔린,오토,정보없음,경차,998cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
3957,기아,all new 모닝,스마트 바이퓨얼 트렌디,7200000,13년09월(14년형),"2,145km",LPG,오토,16.5Km,경차,"1,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
3958,기아,더 뉴 모닝,럭셔리,7400000,15년05월(16년형),"37,666km",가솔린,오토,정보없음,경차,998cc,회색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
3959,기아,올 뉴 모닝(JA),럭셔리,8400000,18년06월(18년형),"44,012km",가솔린,오토,정보없음,경차,998cc,검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1
3960,기아,더 뉴 모닝,바이퓨얼 럭셔리,9900000,15년12월(16년형),"8,842km",가솔린+LPG,오토,정보없음,경차,998cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3961,기아,뉴모닝,SLX 고급형,2400000,10년09월(11년형),"158,516km",가솔린,오토,정보없음,경차,999cc,연두색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3962,기아,뉴모닝,LX 고급형 블랙프리미엄,2490000,09년07월(10년형),"77,338km",가솔린,오토,정보없음,경차,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,6회,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
