,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
84,현대,스타렉스,9500000,10,118460,디젤,오토,9.3,승합,2497,노랑,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.4516469490103375
85,현대,스타렉스,15490000,16,68389,디젤,오토,9.3,승합,2500,검정색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49469400593290835
86,현대,스타렉스,12490000,16,93075,디젤,오토,9.3,승합,2500,흰색,0,없음,없음,사고없음,없음,없음,있음,4,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020733594442134164
87,현대,스타렉스,13800000,14,83763,디젤,오토,9.3,승합,2497,검정색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0.22769630745977223
88,현대,스타렉스,10200000,12,157832,디젤,오토,9.3,승합,2497,은색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,-0.3410561863291568
90,현대,스타렉스,8800000,12,119324,디젤,오토,9.3,승합,2497,은색,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,-0.5622377116915181
91,현대,스타렉스,13500000,12,51300,디젤,오토,9.3,승합,2497,노랑색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.18030026631069482
92,현대,스타렉스,3800000,8,153890,디젤,오토,9.3,승합,2499,노랑,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3521717308428085
93,현대,스타렉스,5300000,12,260000,디젤,수동,9.3,승합,2497,회색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1.1151915250974214
94,현대,스타렉스,17500000,15,109620,디젤,오토,9.3,승합,0,노랑색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8122474816317271
95,현대,스타렉스,21900000,17,46141,디젤,오토,9.3,승합,3497,노랑색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5073894184848626
96,현대,스타렉스,10990000,10,116417,디젤,오토,9.3,승합,2499,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,-0.21624661130325296
97,현대,스타렉스,14900000,14,108116,디젤,오토,9.3,승합,2497,노랑색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.4014817916730561
98,현대,스타렉스,18500000,18,49325,디젤,오토,9.3,트럭,2497,은색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9702342854619852
99,현대,스타렉스,17500000,16,51330,디젤,오토,9.3,승합,2497,노랑색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8122474816317271
100,현대,스타렉스,12900000,12,89883,디젤,오토,9.3,승합,2500,은색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.08550818401253997
101,현대,스타렉스,20900000,15,42670,디젤,오토,9.3,승합,2500,노랑색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.3494026146546045
102,현대,스타렉스,18400000,15,81700,디젤,오토,9.3,승합,0,노랑색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9544356050789594
103,현대,스타렉스,12900000,14,86087,디젤,오토,9.3,승합,2500,은색,0,없음,없음,사고있음,없음,없음,있음,3,보통,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0.08550818401253997
104,현대,스타렉스,6800000,8,83069,디젤,오토,9.3,승합,2500,노랑색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8782113193520342
105,현대,스타렉스,19500000,16,19842,디젤,오토,9.3,승합,2497,노랑색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1.1282210892922433
106,현대,스타렉스,23000000,17,38111,디젤,오토,9.3,승합,2497,노랑,0,없음,1 건,사고없음,없음,없음,없음,2,짧음,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1.6811749026981464
107,현대,스타렉스,15900000,14,18710,디젤,오토,9.3,승합,2500,노랑색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5594685955033142
108,현대,스타렉스,12500000,14,96373,디젤,오토,9.3,승합,0,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.022313462480436745
109,현대,스타렉스,16500000,14,69963,디젤,오토,9.3,승합,2497,노랑,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.654260677801469
110,현대,스타렉스,3700000,9,213088,디젤,오토,9.3,승합,2497,"파랑(남색,곤색)",0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3679704112258342
111,현대,스타렉스,6000000,11,128300,디젤,수동,9.3,승합,2497,은색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.0046007624162407
112,현대,스타렉스,13500000,15,94632,디젤,수동,9.3,승합,2497,은색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18030026631069482
113,현대,스타렉스,7700000,10,165690,디젤,오토,9.3,승합,2497,회색,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.736023195904802
114,현대,스타렉스,5400000,8,205676,디젤,오토,9.3,승합,2497,은색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.0993928447143955
115,현대,스타렉스,15200000,16,54327,디젤,오토,9.3,승합,2497,은색,0,없음,없음,사고없음,없음,없음,있음,1,짧음,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0.44887783282213356
117,현대,스타렉스,21000000,15,52641,디젤,오토,9.3,승합,2497,노랑색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3652012950376304
118,현대,스타렉스,14900000,16,43911,디젤,오토,9.3,승합,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.4014817916730561
119,현대,스타렉스,7800000,11,175501,디젤,오토,9.3,승합,2497,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.7202245155217762
120,현대,스타렉스,11200000,14,98766,디젤,오토,9.3,승합,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18306938249889876
121,현대,스타렉스,6890000,8,168854,디젤,오토,9.3,승합,2359,은색,0,없음,없음,사고없음,없음,없음,있음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.863992507007311
122,현대,스타렉스,16500000,17,64600,디젤,오토,9.3,승합,2500,검정색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.654260677801469
