,브랜드,모델,세부등급,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
783,기아,k5,프레스티지,6500000,11,192887,가솔린+LPG,오토,13.2,중형,1997,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,-0.7503644437723724
784,기아,k5,LPI 디럭스 기본형,5700000,14,155716,LPG,오토,13.2,중형,2000,흰색,0,없음,없음,사고없음,없음,없음,있음,0,많음,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.8900534919150969
785,기아,k5,2.0 LPI 프레스티지,8800000,12,88956,가솔린,오토,13.2,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.34875843036203974
786,기아,k5,1.7 디젤 프레스티지,15490000,18,86127,디젤,오토,16.1,중형,1700,회색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.8193912347314932
787,기아,k5,2.0 가솔린 노블레스,16800000,18,49000,가솔린,오토,11.6,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1.0481320510652046
788,기아,k5,렌터카 2.0 LPI SX 럭셔리,10500000,15,109602,LPG,오토,13.2,중형,2000,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,-0.05191920305875034
789,기아,k5,1.6 터보 가솔린 SX 럭셔리,11700000,16,94868,가솔린,오토,12.8,중형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.1576143691553363
790,기아,k5,2.0 LPI 프레스티지,9990000,11,26745,LPG,오토,13.2,중형,2000,검정색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.14097097124973715
791,기아,k5,500H 럭셔리,6600000,13,152375,하이브리드(가솔린),오토,16.8,중형,2000,흰색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,-0.7329033127545319
792,기아,k5,2.0 노블레스,16900000,17,83336,하이브리드(가솔린),오토,13.2,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1.065593182083045
793,기아,k5,렌터카 2.0 LPI SX 프레스티지,9900000,16,76760,LPG,오토,13.2,중형,2000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.15668598916579365
794,기아,k5,2.0 가솔린 MX 럭셔리,12290000,17,50461,가솔린,오토,13.2,중형,1999,진주,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.2606350421605956
795,기아,k5,가솔린 2.0 프레스티지,7100000,10,100511,가솔린,오토,13.2,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.6455976576653292
796,기아,k5,프레스티지,7400000,12,142737,하이브리드(가솔린),오토,16.8,중형,2000,회색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-0.5932142646118075
797,기아,k5,2.0 가솔린 MX 럭셔리,11490000,17,72928,가솔린,오토,13.2,중형,1999,다크그레이,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.12094599401787114
798,기아,k5,2.0 가솔린 MX 럭셔리,12090000,17,61056,가솔린,오토,13.2,중형,1999,진주,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.22571278012491444
799,기아,k5,1.6 터보 가솔린 SX 럭셔리,13100000,16,58083,가솔린,오토,12.8,중형,1591,검정색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.402070203405104
800,기아,k5,2.0 LPI 디럭스,3600000,11,307989,LPG,오토,13.2,중형,0,흰색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2567372432897486
801,기아,k5,가솔린 2.0 럭셔리,7200000,10,105167,가솔린,오토,13.2,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6281365266474885
802,기아,k5,렌터카 2.0 LPI MX 노블레스,15990000,16,49000,LPG,오토,9.4,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0.9066968898206961
803,기아,k5,가솔린 2.0 프레스티지,7500000,11,135765,가솔린,오토,13.2,중형,2000,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.575753133593967
804,기아,k5,노블레스,13200000,15,87390,가솔린,오토,13.2,중형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0.4195313344229446
805,기아,k5,1.6 터보 가솔린 SX 럭셔리,12100000,16,90881,가솔린,오토,12.8,중형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.22745889322669852
806,기아,k5,2.0 가솔린 MX 노블레스,13790000,15,96368,가솔린,오토,12.1,중형,1998,진주색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.5225520074282038
807,기아,k5,1.6 터보 가솔린 SX 럭셔리,12100000,16,90464,가솔린,오토,12.8,중형,0,검정색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.22745889322669852
808,기아,k5,가솔린 2.0 프레스티지,8500000,11,100343,가솔린,오토,13.2,중형,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.40114182341556137
809,기아,k5,프레스티지,6500000,12,183376,하이브리드(가솔린),오토,16.8,중형,1999,은색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,-0.7503644437723724
810,기아,k5,프레스티지,11990000,12,48935,하이브리드(가솔린),오토,16.8,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.2082516491070739
811,기아,k5,프레스티지,5500000,12,168773,하이브리드(가솔린),오토,16.8,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,6,많음,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,-0.924975753950778
812,기아,k5,렌터카 2.0 LPI MX 럭셔리,6800000,16,238696,LPG,오토,13.2,중형,1998,은색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6979810507188507
813,기아,k5,가솔린 2.0 럭셔리,10200000,12,22000,가솔린,오토,11.9,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.104302596112272
815,기아,k5,장애인전용 2.0 LPI 노블레스 스페셜,19990000,18,32231,LPG,오토,9.4,중형,1998,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1.605142130534318
816,기아,k5,2.0 LPI 프레스티지,9200000,12,100776,LPG,오토,13.2,중형,2000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.2789139062906775
817,기아,k5,가솔린 2.0 프레스티지,6000000,12,176385,가솔린,오토,11.9,중형,2000,회색,0,없음,없음,사고있음,없음,없음,없음,8,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.8376700988615752
819,기아,k5,W 스페셜,10990000,14,93830,가솔린,오토,13.2,중형,1999,회색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.03364033892866837
820,기아,k5,가솔린 2.0 럭셔리,6300000,10,65980,가솔린,오토,13.2,중형,1998,회색,0,없음,1 건,사고있음,없음,없음,없음,2,짧음,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.7852867058080536
821,기아,k5,500H 프레스티지,12900000,15,62751,기타,오토,16.8,중형,0,검정색,0,없음,1 건,사고없음,없음,없음,없음,1,보통,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.3671479413694229
823,기아,k5,노블레스,9990000,12,86663,하이브리드(가솔린),오토,16.8,중형,1999,진주색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.14097097124973715
824,기아,k5,럭셔리,7900000,14,112157,LPG,오토,16.8,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.5059086095226047
825,기아,k5,LPI 디럭스 기본형,6500000,13,112221,LPG,오토,13.2,중형,1999,회색,0,없음,없음,사고없음,없음,없음,있음,2,보통,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.7503644437723724
826,기아,k5,가솔린 2.0 프레스티지,7400000,10,112251,가솔린,오토,13.2,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.5932142646118075
827,기아,k5,프레스티지,9300000,12,120000,하이브리드(가솔린),오토,16.8,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,3,보통,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,-0.261452775272837
828,기아,k5,500H 프레스티지,13090000,15,80629,하이브리드(가솔린),오토,16.8,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.40032409030332
829,기아,k5,LPI 디럭스 기본형,3990000,14,209911,LPG,오토,13.2,중형,1999,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1886388323201704
830,기아,k5,럭셔리 트렌디,13300000,14,49125,가솔린,오토,13.2,중형,1999,진주색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0.4369924654407851
831,기아,k5,2.0 LPI 프레스티지,19200000,19,24913,LPG,오토,13.2,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1.4671991954933779
832,기아,k5,2.0 LPI 프레스티지,19200000,19,23704,LPG,오토,13.2,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1.4671991954933779
833,기아,k5,2.0 LPI 프레스티지,19200000,19,26805,LPG,오토,13.2,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1.4671991954933779
834,기아,k5,2.0 LPI 프레스티지,8500000,12,106863,LPG,오토,13.2,중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40114182341556137
835,기아,k5,1.7 디젤 MX 럭셔리,8400000,16,166848,디젤,오토,16.1,중형,1685,진주색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.41860295443340195
836,기아,k5,LPI 디럭스 기본형,7500000,14,113798,LPG,오토,13.2,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.575753133593967
837,기아,k5,트렌디,11900000,13,99592,가솔린,오토,11.9,중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.1925366311910174
838,기아,k5,2.0 LPI 프레스티지,5900000,12,193957,LPG,오토,13.2,중형,1999,진주색,0,없음,없음,사고있음,없음,없음,없음,2,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.8551312298794158
839,기아,k5,프레스티지,7800000,14,71275,가솔린,오토,13.2,중형,1999,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.5233697405404453
840,기아,k5,가솔린 2.0 터보 GDI 노블레스,5400000,12,171380,가솔린,오토,10.3,중형,1998,진주,0,없음,없음,사고있음,없음,없음,없음,7,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.9424368849686185
841,기아,k5,2.0 LPI 프레스티지,5700000,11,147000,LPG,오토,13.2,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-0.8900534919150969
842,기아,k5,프레스티지,7850000,13,128140,하이브리드(가솔린),오토,16.8,중형,1999,진주색,0,없음,없음,사고있음,없음,없음,없음,5,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.514639175031525
843,기아,k5,1.7 디젤 MX 디럭스,6900000,16,152049,디젤,오토,16.8,중형,1685,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.6805199197010102
844,기아,k5,1.7 디젤 MX 럭셔리,6900000,16,160225,디젤,오토,13.2,중형,1685,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.6805199197010102
845,기아,k5,1.7 디젤 SX 럭셔리,8300000,17,134673,디젤,오토,13.2,중형,1685,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.4360640854512425
846,기아,k5,2.0 가솔린 프레스티지,21200000,19,26543,가솔린,오토,12.1,중형,2000,검정색,0,없음,없음,사고있음,없음,없음,있음,0,많음,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1.8164218158501888
847,기아,k5,2.0 가솔린 MX 프레스티지,14500000,16,35752,가솔린,오토,12.1,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.6465260376548718
848,기아,k5,2.0 가솔린 프레스티지,19800000,19,41863,가솔린,오토,12.1,중형,1998,검정색,0,없음,없음,사고없음,없음,없음,있음,0,많음,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1.571965981600421
849,기아,k5,2.0 가솔린 SX 노블레스 스페셜,17900000,16,57375,가솔린,오토,11.6,중형,1999,청색,0,없음,없음,사고없음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.2402044922614506
850,기아,k5,렌터카 2.0 LPI SX 프레스티지,8000000,15,144521,LPG,오토,13.2,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,있음,5,많음,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,-0.48844747850476417
851,기아,k5,가솔린 2.0 프레스티지,8500000,12,61218,가솔린,오토,13.2,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,-0.40114182341556137
852,기아,k5,가솔린 2.4 GDI 프레스티지,6290000,11,114810,가솔린,오토,13.2,중형,2359,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.7870328189098377
853,기아,k5,가솔린 2.0 스마트 스페셜,6700000,12,82323,가솔린,오토,11.9,중형,1999,은색,0,없음,없음,사고있음,없음,없음,있음,2,짧음,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7154421817366914
854,기아,k5,LPI 럭셔리 경제형,8200000,13,118304,LPG,오토,13.2,중형,0,회색,0,없음,없음,사고있음,없음,없음,있음,3,보통,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,-0.45352521646908306
855,기아,k5,LPI 노블레스 경제형,8200000,13,143326,LPG,오토,13.2,중형,0,노랑색,0,없음,없음,사고있음,없음,없음,있음,5,많음,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,-0.45352521646908306
856,기아,k5,럭셔리 트렌디,12300000,15,29000,가솔린,오토,13.2,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,2,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.2623811552623796
857,기아,k5,1.7 디젤 SX 디럭스,12850000,15,56800,디젤,오토,16.8,중형,1685,파랑색,0,없음,없음,사고있음,없음,없음,있음,1,짧음,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0.35841737586050265
858,기아,k5,1.7 디젤 프레스티지,15500000,18,38000,디젤,오토,16.1,중형,0,티타늄실버,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0.8211373478332773
859,기아,k5,1.7 디젤 SX 디럭스,13300000,15,44697,디젤,오토,16.8,중형,0,검정색,0,없음,없음,사고있음,없음,없음,있음,4,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4369924654407851
860,기아,k5,가솔린 2.4 GDI 노블레스,8700000,11,94340,가솔린,오토,13.2,중형,2359,진주색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.3662195613798803
861,기아,k5,렌터카 2.0 LPI MX 럭셔리,11800000,16,92000,LPG,오토,13.2,중형,0,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17507550017317686
862,기아,k5,렌터카 2.0 LPI MX 럭셔리,11800000,16,92740,LPG,오토,13.2,중형,0,흰색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17507550017317686
863,기아,k5,렌터카 2.0 LPI 노블레스,14000000,18,86084,LPG,오토,9.4,중형,0,회색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559220382565669
864,기아,k5,렌터카 2.0 LPI 럭셔리,14900000,19,8465,LPG,오토,9.4,중형,1999,회색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.716370561726234
865,기아,k5,2.0 가솔린 노블레스,18900000,18,50000,가솔린,오토,11.6,중형,1999,진주색,0,없음,없음,사고있음,없음,없음,있음,0,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.414815802439856
866,기아,k5,2.0 가솔린 MX 프레스티지,12100000,15,57645,가솔린,오토,12.1,중형,1999,쥐색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.22745889322669852
867,기아,k5,500H 럭셔리,7500000,12,131562,하이브리드(가솔린),오토,16.8,중형,1999,진주,0,없음,1 건,사고있음,없음,없음,없음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.575753133593967
868,기아,k5,1.7 디젤 MX 럭셔리,12900000,15,79251,디젤,오토,16.1,중형,1685,진주색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.3671479413694229
869,기아,k5,2.0 LPI 럭셔리,4300000,11,173505,LPG,오토,13.2,중형,1998,은색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.1345093261648647
870,기아,k5,2.0 가솔린 MX 노블레스,16500000,16,49600,가솔린,오토,12.1,중형,1999,회색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.9957486580116829
871,기아,k5,2.0 가솔린 MX 럭셔리,14800000,17,23802,가솔린,오토,13.2,중형,0,은색,0,없음,없음,사고있음,없음,없음,있음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6989094307083934
872,기아,k5,가솔린 2.0 터보 GDI 프레스티지,8490000,11,120419,가솔린,오토,13.2,중형,2000,검정색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40288793651734545
873,기아,k5,2.0 가솔린 MX 럭셔리,13400000,16,52000,가솔린,오토,12.1,중형,1999,검정색,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.4544535964586257
875,기아,k5,프레스티지,12300000,13,61216,하이브리드(가솔린),오토,16.8,중형,1999,진주색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.2623811552623796
876,기아,k5,가솔린 2.0 프레스티지,9500000,10,34883,가솔린,오토,13.2,중형,1998,진주색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.22653051323715587
877,기아,k5,터보 GDI 노블레스,18500000,18,25200,가솔린,오토,12.8,중형,0,다크블루,0,없음,없음,사고있음,없음,없음,없음,0,보통,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1.344971278368494
878,기아,k5,2.0 LPI 스마트,4300000,12,163370,LPG,오토,13.2,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1345093261648647
880,기아,k5,가솔린 2.0 프레스티지,7800000,11,125000,가솔린,오토,13.2,중형,0,진주색,0,없음,없음,사고있음,없음,없음,없음,6,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5233697405404453
881,기아,k5,가솔린 2.0 노블레스,7100000,12,154636,가솔린,오토,11.9,중형,1999,진주색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.6455976576653292
882,기아,k5,1.7 디젤 SX 프레스티지,14400000,16,110323,디젤,오토,16.1,중형,1685,흰색,0,없음,없음,사고없음,없음,없음,있음,2,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.6290649066370312
883,기아,k5,2.0 LPI 프레스티지,3800000,10,183125,LPG,오토,13.2,중형,1998,회색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.2218149812540673
884,기아,k5,2.0 가솔린 노블레스,21700000,18,21699,디젤,오토,11.6,중형,2157,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.9037274709393917
885,기아,k5,2.0 LPI 디럭스,4400000,11,198895,LPG,오토,13.2,중형,0,진주색,0,없음,없음,사고있음,없음,없음,있음,5,많음,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.1170481951470241
886,기아,k5,가솔린 2.0 프레스티지,8900000,11,60305,가솔린,오토,13.2,중형,2000,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.3312972993441992
887,기아,k5,2.0 가솔린 MX 노블레스,12000000,16,73585,가솔린,오토,12.1,중형,1999,회색,0,없음,없음,사고있음,20200613,없음,없음,2,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.20999776220885796
888,기아,k5,2.0 LPI 디럭스,6200000,13,140591,LPG,오토,13.2,중형,2000,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.8027478368258941
889,기아,k5,가솔린 2.0 럭셔리,5200000,10,136974,가솔린,오토,13.2,중형,1998,흰색,0,없음,1 건,사고있음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9773591470042996
890,기아,k5,2.0 LPI 프레스티지,4200000,10,210000,LPG,오토,13.2,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,있음,6,많음,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,-1.1519704571827052
891,기아,k5,렌터카 2.0 LPI MX 럭셔리,7800000,17,131018,LPG,오토,13.2,중형,1999,진주색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,-0.5233697405404453
893,기아,k5,2.0 LPI 프레스티지,8700000,12,112666,LPG,오토,13.2,중형,1999,회색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3662195613798803
894,기아,k5,가솔린 2.0 프레스티지,5450000,11,123000,가솔린,오토,13.2,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.9337063194596983
895,기아,k5,가솔린 2.0 프레스티지,6500000,11,99797,가솔린,오토,13.2,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,-0.7503644437723724
896,기아,k5,가솔린 2.0 프레스티지,6300000,11,140000,가솔린,오토,13.2,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.7852867058080536
897,기아,k5,2.0 LPI 디럭스,3500000,11,215263,가솔린,오토,13.2,중형,1999,은색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.274198374307589
