,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
72,르노삼성,SM3,4300000,10,36608,가솔린,오토,15.0,준중형,1598,은색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.12700118107877303
73,르노삼성,SM3,1800000,6,185302,가솔린,오토,15.0,준중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2333810884141048
74,르노삼성,SM3,3500000,10,74770,가솔린,오토,15.0,준중형,1596,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.48104275142607916
75,르노삼성,SM3,3500000,9,110305,가솔린,CVT,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.48104275142607916
76,르노삼성,SM3,3400000,10,102880,가솔린,오토,15.0,준중형,1596,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,-0.5252979477194925
77,르노삼성,SM3,1600000,7,111399,가솔린,오토,15.0,준중형,1596,흰색,0,없음,없음,사고있음,없음,없음,없음,7,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3218914810009312
78,르노삼성,SM3,1900000,12,168690,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1891258921206915
79,르노삼성,SM3,5200000,11,125142,가솔린,CVT,15.0,준중형,1598,은색,0,없음,1 건,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2712955855619464
80,르노삼성,SM3,2300000,10,238023,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,있음,8,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0121051069470384
81,르노삼성,SM3,6300000,15,77851,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0.7581027447894924
82,르노삼성,SM3,7300000,15,60250,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200654707723625
83,르노삼성,SM3,2400000,10,72715,가솔린,오토,15.0,준중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9678499106536251
84,르노삼성,SM3,6800000,15,77039,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.9793787262565586
85,르노삼성,SM3,3300000,14,114326,가솔린,오토,15.0,준중형,1598,회색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,-0.5695531440129057
86,르노삼성,SM3,2490000,7,116657,가솔린,오토,15.0,준중형,1596,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.9280202339895532
87,르노삼성,SM3,4800000,9,51921,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0.0942748003882933
89,르노삼성,SM3,1900000,7,76940,가솔린,오토,15.0,준중형,1596,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.1891258921206915
90,르노삼성,SM3,3000000,10,200000,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고없음,없음,없음,없음,5,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7023187328931455
91,르노삼성,SM3,3400000,11,118000,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,-0.5252979477194925
92,르노삼성,SM3,5800000,14,90000,가솔린,CVT,15.0,준중형,1598,검정색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0.536826763322426
93,르노삼성,SM3,5500000,13,37473,가솔린,CVT,15.0,준중형,1598,검정색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0.4040611744421862
94,르노삼성,SM3,3100000,13,170571,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.6580635365997323
95,르노삼성,SM3,1600000,6,150132,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3218914810009312
96,르노삼성,SM3,3700000,13,117657,가솔린,오토,15.0,준중형,1598,진주색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.39253235883925264
97,르노삼성,SM3,3900000,11,130779,가솔린,오토,15.0,준중형,1596,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.3040219662524261
98,르노삼성,SM3,2990000,11,64808,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,-0.7067442525224868
99,르노삼성,SM3,3500000,11,89500,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.48104275142607916
100,르노삼성,SM3,2900000,4,87885,가솔린,오토,15.0,준중형,1497,흰색,0,없음,없음,사고없음,없음,없음,없음,6,짧음,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7465739291865588
101,르노삼성,SM3,2990000,9,46184,가솔린,오토,15.0,준중형,1596,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.7067442525224868
103,르노삼성,SM3,4900000,13,91608,가솔린,오토,15.0,준중형,1598,은색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0.13852999668170657
104,르노삼성,SM3,3500000,13,141240,가솔린,오토,15.0,준중형,1598,진주색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,-0.48104275142607916
105,르노삼성,SM3,2200000,10,138884,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-1.0563603032404516
107,르노삼성,SM3,6500000,14,89044,전기,오토,15.0,준중형,0,흰색,0,없음,없음,사고없음,없음,없음,있음,2,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8466131373763188
108,르노삼성,SM3,3500000,10,95000,가솔린,오토,15.0,준중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,-0.48104275142607916
109,르노삼성,SM3,3900000,9,69690,가솔린,오토,15.0,준중형,1598,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.3040219662524261
111,르노삼성,SM3,2900000,12,149082,가솔린,오토,15.0,준중형,1600,검정색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7465739291865588
112,르노삼성,SM3,9000000,18,39374,가솔린,오토,13.8,준중형,1598,은색,0,없음,1 건,사고없음,없음,없음,있음,2,많음,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1.9529930447116506
113,르노삼성,SM3,4800000,11,57791,가솔린,오토,15.0,준중형,1598,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0.0942748003882933
114,르노삼성,SM3,2990000,11,111672,가솔린,오토,15.0,준중형,1596,검정,0,없음,없음,사고있음,없음,없음,없음,4,보통,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.7067442525224868
115,르노삼성,SM3,2500000,10,144000,가솔린,오토,15.0,준중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,10,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.9235947143602119
117,르노삼성,SM3,3000000,4,155110,가솔린,오토,15.0,준중형,1600,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7023187328931455
118,르노삼성,SM3,2800000,10,118645,가솔린,오토,15.0,준중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7908291254799721
119,르노삼성,SM3,2800000,7,104734,가솔린,오토,15.0,준중형,1600,흰색,0,없음,없음,사고있음,없음,없음,없음,8,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7908291254799721
120,르노삼성,SM3,5300000,13,99000,가솔린,CVT,15.0,준중형,1598,은색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3155507818553597
