,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
75,한국GM,스파크,3900000,12,76524,가솔린,오토,15.8,경차,0,빨강색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7482398738583386
76,한국GM,스파크,8100000,16,39909,가솔린,오토,15.2,경차,1000,보라색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1.164379594152988
77,한국GM,스파크,4500000,13,119000,가솔린,오토,16.8,경차,0,흰색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4750085212852919
78,한국GM,스파크,4800000,11,70000,가솔린,오토,15.8,경차,995,흰색,0,없음,정보없음,사고없음,없음,없음,없음,7,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3383928449987686
79,한국GM,스파크,5800000,15,71393,가솔린,오토,16.8,경차,995,은색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11699274262297578
80,한국GM,스파크,29000000,11,179622,LPG,오토,15.8,경차,995,회색,0,없음,없음,사고있음,없음,없음,없음,8,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.681938375447444
81,한국GM,스파크,7000000,16,43000,가솔린,오토,15.2,경차,0,회색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.6634554477690691
82,한국GM,스파크,5500000,16,96000,가솔린,SAT,15.2,경차,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01962293366354754
83,한국GM,스파크,9990000,18,33000,가솔린,오토,15.0,경차,999,초록,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0250583547580847
84,한국GM,스파크,8700000,17,27089,가솔린,오토,15.2,경차,999,회색,0,없음,1 건,사고없음,없음,없음,없음,0,보통,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1.4376109467260345
85,한국GM,스파크,3300000,12,152335,가솔린,오토,15.8,경차,0,흰색,0,없음,1 건,사고없음,없음,없음,없음,5,많음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0214712264313852
86,한국GM,스파크,5400000,15,30633,가솔린,오토,16.8,경차,999,회색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.06516149242572197
87,한국GM,스파크,3500000,14,151000,LPG,오토,14.0,경차,1000,흰색,0,없음,없음,사고있음,없음,없음,있음,4,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9303941089070363
88,한국GM,스파크,8100000,16,91816,가솔린,오토,15.8,경차,1000,은색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164379594152988
89,한국GM,스파크,4200000,13,130875,LPG,수동,14.0,경차,0,흰색,0,없음,없음,사고있음,없음,없음,없음,3,많음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6116241975718152
90,한국GM,스파크,3700000,15,185528,가솔린,오토,15.2,경차,1000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8393169913826874
91,한국GM,스파크,8500000,18,10889,가솔린,오토,15.8,경차,0,검정색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3465338292016855
92,한국GM,스파크,6700000,16,91586,가솔린,오토,15.2,경차,999,진주색,0,없음,없음,사고없음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5268397714825457
