,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
687,현대,쏘나타,4300000,9,192979,가솔린,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.7191300138153326
688,현대,쏘나타,4800000,10,169495,가솔린,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,20121114,없음,없음,3,보통,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,-0.6349931564224028
689,현대,쏘나타,4970000,9,101788,가솔린,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,-0.6063866249088067
690,현대,쏘나타,2200000,6,150630,LPG,오토,12.5,중형,1998,은하색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.0725048148656378
691,현대,쏘나타,3800000,13,249797,LPG,오토,12.5,중형,1998,검정,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,-0.8032668712082625
692,현대,쏘나타,2600000,6,261392,가솔린,오토,12.5,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,6,많음,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,-1.0051953289512938
693,현대,쏘나타,4300000,10,117927,가솔린,오토,12.5,중형,1998,쥐색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.7191300138153326
694,현대,쏘나타,6390000,13,70024,가솔린,오토,12.5,중형,1998,검정,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.36743794991288614
695,현대,쏘나타,13900000,16,77272,가솔린,오토,12.5,중형,1999,흰색,0,없음,1 건,사고있음,없음,없음,없음,0,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.8962976481289191
696,현대,쏘나타,3300000,9,137996,가솔린,오토,12.5,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,-0.8874037286011922
697,현대,쏘나타,15200000,17,89618,디젤,오토,15.9,중형,1685,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.1150534773505365
699,현대,쏘나타,14200000,16,96126,가솔린,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,0,많음,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.946779762564677
700,현대,쏘나타,5900000,10,105252,가솔린,오토,12.5,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,2,짧음,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,-0.44989207015795735
701,현대,쏘나타,6900000,16,240000,LPG,오토,12.5,중형,1999,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2816183553720978
702,현대,쏘나타,7290000,14,155750,가솔린,오토,12.6,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,-0.21599160660561253
703,현대,쏘나타,12800000,14,115794,LPG,오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.7111965618644737
704,현대,쏘나타,5190000,9,91084,가솔린,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.5693664076559176
705,현대,쏘나타,3300000,8,54617,가솔린+LPG,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.8874037286011922
706,현대,쏘나타,9500000,16,155833,디젤,오토,12.5,중형,1685,검정색,0,없음,없음,사고없음,없음,없음,없음,0,많음,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0.15589330307113708
707,현대,쏘나타,2990000,8,180834,LPG,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.9395685801848086
708,현대,쏘나타,6800000,13,70000,LPG,오토,12.5,중형,0,흰색,0,없음,없음,사고있음,없음,없음,있음,1,짧음,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.2984457268506837
709,현대,쏘나타,11800000,17,92124,LPG,오토,9.5,중형,1999,갈대색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.542922847078614
710,현대,쏘나타,1800000,1,72000,가솔린,CVT,12.5,중형,1997,진주색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.1398143007799815
711,현대,쏘나타,11100000,15,81641,LPG,오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,있음,2,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.4251312467285124
712,현대,쏘나타,2900000,10,270000,가솔린,오토,12.5,중형,2000,회색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.954713214515536
713,현대,쏘나타,13500000,15,43105,가솔린,오토,12.6,중형,1999,검정색,0,없음,없음,사고없음,없음,없음,있음,0,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.8289881622145753
714,현대,쏘나타,3300000,12,240525,LPG,오토,12.5,중형,1999,은색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.8874037286011922
715,현대,쏘나타,7890000,12,149117,하이브리드(가솔린),오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,4,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.11502737773409681
716,현대,쏘나타,2800000,7,169000,디젤,오토,12.5,중형,1991,흰색,0,없음,없음,사고있음,없음,없음,없음,6,보통,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.971540585994122
717,현대,쏘나타,14300000,16,66790,가솔린,오토,12.5,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,3,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.9636071340432629
718,현대,쏘나타,7700000,14,117819,LPG,오토,12.5,중형,0,은색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.14699938354341013
719,현대,쏘나타,4300000,13,217530,LPG,오토,12.5,중형,1998,쥐색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,-0.7191300138153326
720,현대,쏘나타,15800000,17,46220,가솔린,오토,12.5,중형,1999,검정,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.2160177062220523
721,현대,쏘나타,3990000,9,113238,가솔린,오토,12.5,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,-0.7712948653989491
722,현대,쏘나타,1700000,5,207758,가솔린,오토,12.5,중형,2000,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.1566416722585675
723,현대,쏘나타,2500000,7,182386,LPG,오토,12.5,중형,2000,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.0220227004298799
724,현대,쏘나타,4000000,12,130149,LPG,오토,12.5,중형,1998,검정,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7696121282510905
725,현대,쏘나타,3500000,8,87709,가솔린,오토,12.5,중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8537489856440202
726,현대,쏘나타,2500000,8,23189,LPG,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,있음,7,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0220227004298799
727,현대,쏘나타,6900000,11,78120,가솔린,오토,12.5,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.2816183553720978
728,현대,쏘나타,14500000,16,65523,가솔린,오토,12.6,중형,1999,검정색,0,없음,없음,사고없음,없음,없음,있음,2,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.9972618770004349
730,현대,쏘나타,6000000,10,63431,LPG,오토,12.5,중형,2000,회색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43306469867937136
731,현대,쏘나타,10400000,15,122544,디젤,오토,16.5,중형,1685,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.30733964637841066
732,현대,쏘나타,5100000,10,153963,가솔린,오토,12.5,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,-0.5845110419866449
733,현대,쏘나타,5990000,10,131591,가솔린,오토,12.5,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.43474743582722997
734,현대,쏘나타,7700000,14,194000,가솔린,오토,12.6,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.14699938354341013
735,현대,쏘나타,5300000,10,110285,가솔린,오토,12.5,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.5508562990294731
736,현대,쏘나타,18500000,17,18176,가솔린,오토,12.5,중형,1999,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1.6703567361438731
737,현대,쏘나타,3900000,11,192000,가솔린,오토,12.5,중형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,3,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.7864394997296764
738,현대,쏘나타,10800000,15,104299,가솔린,오토,10.8,중형,1998,검정색,0,없음,없음,사고있음,20150923,없음,없음,3,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.3746491322927545
740,현대,쏘나타,14200000,17,32641,가솔린,오토,12.5,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,3,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946779762564677
741,현대,쏘나타,13500000,15,77207,가솔린,오토,12.6,중형,1999,갈색,0,없음,없음,사고있음,없음,없음,없음,0,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.8289881622145753
742,현대,쏘나타,10500000,11,69104,하이브리드(가솔린),오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,8,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.32416701785699664
743,현대,쏘나타,6300000,10,123000,LPG,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-0.3825825842436135
744,현대,쏘나타,10700000,16,80000,가솔린,오토,12.5,중형,1999,은색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.35782176081416855
745,현대,쏘나타,5800000,12,103155,LPG,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4667194416365433
746,현대,쏘나타,8200000,12,95538,하이브리드(가솔린),오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-0.06286252615048035
748,현대,쏘나타,6300000,14,151700,가솔린,오토,12.6,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,있음,4,많음,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,-0.3825825842436135
749,현대,쏘나타,20190000,18,33924,가솔린,오토,12.5,중형,2000,검정색,0,없음,1 건,사고없음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1.9547393141319758
750,현대,쏘나타,9200000,14,85148,하이브리드(가솔린),오토,12.5,중형,1999,흰색,0,8 건,1 건,사고있음,없음,없음,없음,4,보통,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.10541118863537921
751,현대,쏘나타,2200000,9,140834,LPG,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1.0725048148656378
752,현대,쏘나타,3000000,9,213480,LPG,오토,12.5,중형,1998,회색,0,없음,없음,사고없음,없음,없음,없음,3,많음,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9378858430369501
753,현대,쏘나타,15700000,15,104182,하이브리드(가솔린),오토,17.7,중형,1999,검정색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.1991903347434663
754,현대,쏘나타,11700000,16,109511,가솔린,오토,12.6,중형,1999,쥐색,0,없음,없음,사고있음,없음,없음,없음,2,많음,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.5260954756000281
755,현대,쏘나타,3990000,8,124000,가솔린,오토,12.5,중형,1998,진주색,0,없음,없음,사고있음,없음,없음,없음,6,짧음,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.7712948653989491
756,현대,쏘나타,3900000,8,98278,가솔린,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.7864394997296764
757,현대,쏘나타,4400000,10,138000,가솔린,오토,12.5,중형,2000,흰색,0,없음,없음,사고있음,없음,없음,없음,0,보통,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,-0.7023026423367467
758,현대,쏘나타,4900000,10,84437,가솔린,오토,12.5,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,-0.6181657849438169
759,현대,쏘나타,12000000,14,24574,LPG,오토,12.5,중형,1999,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576577590035786
761,현대,쏘나타,18200000,17,75600,하이브리드(가솔린),오토,12.5,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.6198746217081152
762,현대,쏘나타,5800000,9,105676,LPG,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.4667194416365433
763,현대,쏘나타,11500000,14,47000,가솔린,오토,12.6,중형,0,검정색,0,없음,없음,사고있음,없음,없음,있음,3,짧음,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4924407326428562
764,현대,쏘나타,7500000,10,49478,가솔린,오토,12.5,중형,1998,은색,0,없음,1 건,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18065412650058205
765,현대,쏘나타,12500000,17,48501,가솔린,오토,12.5,중형,1999,검정색,0,없음,없음,사고없음,없음,없음,있음,2,보통,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.6607144474287158
766,현대,쏘나타,5200000,9,141253,가솔린,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,4,보통,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.567683670508059
767,현대,쏘나타,20300000,16,39879,가솔린,오토,10.8,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.9732494227584203
768,현대,쏘나타,2200000,5,184653,가솔린,오토,12.5,중형,1998,은색,0,없음,없음,사고없음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0725048148656378
770,현대,쏘나타,2250000,6,142701,LPG,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,5,짧음,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.0640911291263446
771,현대,쏘나타,10700000,14,97760,가솔린,오토,12.6,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,3,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.35782176081416855
772,현대,쏘나타,6990000,13,79021,LPG,오토,12.5,중형,1999,검정,0,없음,없음,사고있음,없음,없음,없음,0,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.2664737210413704
773,현대,쏘나타,1900000,7,184386,가솔린,오토,10.8,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,-1.1229869293013957
774,현대,쏘나타,8290000,11,140221,하이브리드(가솔린),오토,12.5,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-0.047717891819752986
775,현대,쏘나타,19700000,19,23004,LPG,오토,10.3,중형,0,흰색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.8722851938869045
776,현대,쏘나타,2100000,7,184896,가솔린,오토,10.8,중형,0,은색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1.0893321863442236
777,현대,쏘나타,10400000,17,88520,LPG,오토,12.5,중형,0,흰색,0,없음,1 건,사고없음,없음,없음,있음,1,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.30733964637841066
778,현대,쏘나타,12000000,17,116695,가솔린,오토,12.5,중형,1999,검정색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0.576577590035786
779,현대,쏘나타,16000000,17,59994,가솔린,오토,12.5,중형,1999,검정색,0,없음,없음,사고없음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1.2496724491792242
780,현대,쏘나타,12300000,17,102312,디젤,오토,12.5,중형,1685,검정색,0,없음,없음,사고있음,없음,없음,있음,1,많음,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.6270597044715438
781,현대,쏘나타,13900000,17,38503,LPG,오토,9.5,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,있음,1,보통,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0.8962976481289191
782,현대,쏘나타,9900000,12,97558,하이브리드(가솔린),오토,12.5,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.2232027889854809
783,현대,쏘나타,5500000,10,105243,가솔린,오토,12.5,중형,2000,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.5172015560723011
784,현대,쏘나타,2700000,6,128393,가솔린,오토,12.5,중형,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,3,짧음,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,-0.9883679574727079
785,현대,쏘나타,7900000,13,74018,하이브리드(가솔린),오토,12.5,중형,2000,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.11334464058623822
786,현대,쏘나타,12500000,15,106774,가솔린,오토,12.0,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.6607144474287158
788,현대,쏘나타,6000000,9,86885,가솔린,오토,12.5,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.43306469867937136
789,현대,쏘나타,5000000,10,102890,가솔린,오토,12.5,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.601338413465231
790,현대,쏘나타,13900000,14,90551,가솔린,오토,12.0,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.8962976481289191
791,현대,쏘나타,5900000,9,82070,가솔린,오토,12.5,중형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.44989207015795735
792,현대,쏘나타,13700000,16,65172,하이브리드(가솔린),오토,18.2,중형,1999,검정색,0,없음,없음,사고있음,없음,없음,있음,1,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0.8626429051717472
793,현대,쏘나타,5250000,9,120317,가솔린,오토,12.5,중형,1998,은색,0,없음,없음,사고있음,없음,없음,없음,4,짧음,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,-0.559269984768766
795,현대,쏘나타,13500000,14,98601,가솔린,오토,12.6,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,없음,4,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8289881622145753
796,현대,쏘나타,13300000,14,85709,가솔린,오토,12.6,중형,1999,흰색,0,없음,없음,사고없음,없음,없음,있음,3,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0.7953334192574034
797,현대,쏘나타,19800000,18,22879,가솔린,오토,12.5,중형,0,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1.8891125653654905
798,현대,쏘나타,5300000,10,162926,가솔린,오토,12.5,중형,2359,회색,0,없음,없음,사고있음,없음,없음,없음,2,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.5508562990294731
799,현대,쏘나타,14300000,16,81310,하이브리드(가솔린),오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0.9636071340432629
800,현대,쏘나타,5500000,9,107012,가솔린,오토,12.5,중형,1998,검정색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,-0.5172015560723011
801,현대,쏘나타,7800000,12,35308,가솔린,오토,12.5,중형,1998,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,-0.13017201206482418
802,현대,쏘나타,13800000,14,29961,LPG,오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8794702766503332
803,현대,쏘나타,6500000,10,125065,가솔린,오토,12.5,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,1,보통,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-0.3489278412864416
804,현대,쏘나타,19200000,18,21245,가솔린,오토,12.5,중형,0,검정색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1.7881483364939748
805,현대,쏘나타,11700000,15,81871,LPG,오토,12.5,중형,81871,은색,0,없음,없음,사고있음,없음,없음,없음,2,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5260954756000281
806,현대,쏘나타,18500000,18,40455,가솔린,오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1.6703567361438731
807,현대,쏘나타,6900000,12,166000,하이브리드(가솔린),오토,12.5,중형,2000,흰색,0,없음,1 건,사고있음,없음,없음,없음,6,많음,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,-0.2816183553720978
808,현대,쏘나타,19300000,18,20000,가솔린,오토,12.0,중형,1998,회색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1.8049757079725608
809,현대,쏘나타,8700000,14,146000,LPG,오토,12.5,중형,1999,흰색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0.02127433124244943
810,현대,쏘나타,15400000,17,57481,LPG,오토,9.5,중형,1999,회색,0,없음,없음,사고있음,없음,없음,있음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1487082203077086
811,현대,쏘나타,4600000,10,168563,가솔린,오토,12.5,중형,1998,쥐색,0,없음,없음,사고있음,없음,없음,없음,3,보통,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,-0.6686478993795748
812,현대,쏘나타,2900000,8,132276,가솔린,오토,12.5,중형,2000,은색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.954713214515536
813,현대,쏘나타,4300000,12,202855,가솔린,오토,12.5,중형,1998,다크그레이,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,-0.7191300138153326
