,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백,가격표준화
61,현대,포터,3990000,7,140927,디젤,수동,,트럭,2497,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.074358680074535
62,현대,포터,5500000,9,197523,디젤,오토,,트럭,2925,흰색,0,없음,없음,사고있음,없음,없음,없음,5,보통,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.7843326808869509
63,현대,포터,5500000,10,96976,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,있음,7,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7843326808869509
64,현대,포터,8200000,11,151630,디젤,오토,,트럭,0,청색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26574314591577375
65,현대,포터,8700000,16,141886,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,1,많음,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.16970804684703727
66,현대,포터,14900000,16,58578,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,3,보통,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0211271816052954
67,현대,포터,7850000,12,120000,디젤,수동,,트럭,2497,노랑색,0,없음,없음,사고있음,없음,없음,없음,6,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3329677152638893
68,현대,포터,6800000,10,150116,디젤,오토,,트럭,2497,청색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5346414233082359
69,현대,포터,12500000,17,115890,디젤,오토,,트럭,2497,흰색,0,없음,1 건,사고없음,없음,없음,없음,1,많음,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5601587060753601
70,현대,포터,5300000,10,135672,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8227467205144455
71,현대,포터,8300000,14,52820,디젤,수동,,트럭,2497,청색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24653612610202646
72,현대,포터,11700000,16,84000,디젤,오토,,트럭,2497,청색,0,없음,없음,사고없음,없음,없음,있음,2,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.40650254756538173
73,현대,포터,5800000,13,225775,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.726711621445709
74,현대,포터,6990000,11,129514,디젤,수동,,트럭,0,초록색,0,없음,없음,사고없음,없음,없음,없음,1,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4981480856621161
75,현대,포터,16900000,18,26404,디젤,오토,,특수,2607,흰색,0,없음,없음,사고없음,없음,없음,없음,2,짧음,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1.4052675778802413
76,현대,포터,2390000,10,290000,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고있음,없음,없음,있음,3,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3816709970944918
77,현대,포터,5890000,11,90000,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고있음,없음,없음,있음,7,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7094253036133364
78,현대,포터,7790000,14,130000,디젤,수동,,트럭,2500,파랑색,0,없음,없음,사고없음,없음,없음,없음,1,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3444919271521377
79,현대,포터,5400000,8,61586,디젤,수동,,트럭,2500,파랑색,0,없음,없음,사고있음,없음,없음,없음,3,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.8035397007006981
81,현대,포터,19200000,19,3845,디젤,오토,,트럭,2497,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8470290335964292
82,현대,포터,16700000,19,5003,디젤,수동,,트럭,1998,흰색,0,없음,없음,사고없음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3668535382527467
83,현대,포터,4900000,20,301442,디젤,수동,,트럭,1957,파랑색,0,없음,없음,사고있음,없음,없음,있음,2,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8995747997694347
84,현대,포터,12500000,17,171753,디젤,오토,,트럭,2500,흰색,0,없음,없음,사고있음,없음,없음,없음,0,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5601587060753601
85,현대,포터,7200000,13,118000,디젤,수동,,트럭,0,청색,0,없음,1 건,사고있음,없음,없음,없음,1,보통,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.45781334405324675
86,현대,포터,13990000,18,15813,디젤,오토,,트럭,0,흰색,0,없음,없음,사고있음,없음,없음,없음,0,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846343301300195
87,현대,포터,14500000,18,14411,디젤,수동,,트럭,2498,흰색,0,없음,없음,사고없음,없음,없음,없음,1,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9442991023503061
88,현대,포터,5650000,11,110617,디젤,수동,,트럭,2500,흰색,0,없음,없음,사고있음,없음,없음,없음,1,짧음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7555221511663299
89,현대,포터,7500000,13,101074,디젤,수동,,트럭,2497,흰색,0,없음,없음,사고있음,없음,없음,없음,1,보통,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.40019228461200484
90,현대,포터,16700000,19,17888,디젤,수동,,트럭,2000,흰색,0,없음,없음,사고없음,없음,없음,없음,0,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3668535382527467
