,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
3436,현대,그랜저IG 하이브리드,32500000,17년04월(18년형),"4,119km",기타,오토,16.2Km,대형,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,6회,짧음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
3437,현대,그랜저HG,7800000,12년04월(12년형),"168,000km",가솔린,오토,10.4Km,대형,"3,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1
3438,현대,그랜저TG,2000000,06년02월(06년형),"150,000km",가솔린,오토,정보없음,대형,"2,656cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
3439,현대,그랜저 하이브리드,17600000,16년07월(17년형),"93,993km",기타,오토,정보없음,대형,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,있음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,현대,그랜저HG,10500000,14년10월(15년형),"151,544km",LPG,오토,정보없음,대형,"2,999cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
3441,현대,그랜저HG,15500000,16년07월(17년형),"107,061km",기타,오토,정보없음,대형,0cc,검정색,정보없음,없음,1 건,사고없음,없음,없음,있음,1회,많음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
3442,현대,그랜저HG,17500000,16년02월(16년형),"77,530km",기타,오토,10.4Km,대형,0cc,검정색,정보없음,없음,1 건,사고없음,없음,없음,있음,1회,많음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
3443,현대,그랜저IG,29900000,18년05월(19년형),"30,000km",가솔린,오토,정보없음,대형,"2,999cc",흰색,없음,없음,1 건,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3444,현대,더 럭셔리 그랜저,4800000,10년12월(11년형),"131,210km",가솔린,오토,정보없음,대형,"2,656cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
3445,현대,그랜저HG,16490000,16년03월(16년형),"89,855km",가솔린,오토,11.3Km,대형,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,있음,없음,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
