,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
502,쌍용,더 뉴 코란도 스포츠,17490000,16년10월(17년형),"44,705km",디젤,오토,정보없음,트럭,"2,157cc",회색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
503,쌍용,뷰티플 코란도,19990000,19년02월(19년형),"36,530km",디젤,오토,14.1Km,SUV,"1,597cc",은색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
504,쌍용,코란도 투리스모,15800000,16년05월(16년형),"74,517km",디젤,오토,10.6Km,SUV,"2,157cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
505,쌍용,코란도 스포츠,12000000,16년06월(16년형),"125,777km",디젤,오토,정보없음,트럭,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1
506,쌍용,뷰티플 코란도,22300000,19년08월(20년형),"7,040km",가솔린,오토,11.5Km,SUV,"1,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
507,쌍용,뉴코란도 C,7000000,13년09월(14년형),"129,679km",디젤,오토,정보없음,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,6회,보통,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
508,쌍용,뉴코란도 C,10100000,16년05월(16년형),"94,800km",디젤,오토,13.1Km,SUV,"2,157cc",은색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
509,쌍용,코란도 스포츠,10800000,13년07월(14년형),"107,776km",디젤,오토,정보없음,트럭,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,쌍용,뉴코란도밴,2500000,04년07월(04년형),"201,687km",디젤,오토,정보없음,SUV,"2,874cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
511,쌍용,뉴코란도 C,9300000,15년07월(16년형),"115,518km",디젤,오토,정보없음,SUV,"2,157cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1
512,쌍용,코란도C,6000000,11년09월(11년형),"118,333km",디젤,오토,정보없음,SUV,"1,998cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
513,쌍용,뷰티플 코란도,19190000,20년03월(20년형),"16,496km",가솔린,오토,11.5Km,SUV,"1,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
514,쌍용,더 뉴 코란도 스포츠,14900000,16년11월(17년형),"94,165km",디젤,오토,정보없음,트럭,0cc,회색,정보없음,없음,1 건,사고있음,없음,없음,없음,없음,많음,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
515,쌍용,코란도 투리스모,6300000,14년07월(14년형),"171,000km",디젤,오토,12.0Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1
516,쌍용,뉴코란도 C,7800000,14년04월(14년형),"80,800km",디젤,오토,정보없음,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
517,쌍용,코란도 투리스모,15200000,17년05월(17년형),"90,282km",디젤,오토,정보없음,SUV,"2,199cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
518,쌍용,코란도 투리스모,13700000,16년01월(16년형),"45,896km",디젤,오토,11.0Km,SUV,"2,200cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
519,쌍용,뉴 스타일 코란도 C,13500000,17년03월(17년형),"66,854km",디젤,오토,12.6Km,SUV,"2,157cc",회색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
520,쌍용,코란도 스포츠,13700000,12년08월(12년형),"59,492km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,쌍용,코란도 스포츠,6900000,12년10월(13년형),"159,000km",디젤,오토,정보없음,트럭,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,쌍용,코란도 투리스모,8000000,14년04월(14년형),"160,000km",디젤,오토,12.0Km,SUV,"1,998cc",검정,없음,없음,1 건,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,쌍용,코란도 스포츠,9900000,12년01월(12년형),"113,220km",디젤,오토,정보없음,트럭,"1,989cc",검정,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,쌍용,뉴코란도 C,7500000,15년08월(16년형),"114,684km",디젤,오토,정보없음,SUV,0cc,회색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,쌍용,코란도 투리스모,18500000,17년05월(17년형),"37,119km",디젤,오토,10.6Km,SUV,"2,157cc",검정,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,쌍용,코란도 스포츠,8600000,12년02월(12년형),"180,000km",디젤,오토,정보없음,트럭,"1,998cc",회색,없음,없음,1 건,사고없음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,쌍용,코란도 투리스모,12980000,14년12월(15년형),"97,380km",디젤,오토,11.0Km,SUV,"1,998cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
528,쌍용,코란도 투리스모,7900000,13년03월(14년형),"201,329km",디젤,오토,11.3Km,SUV,11cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,7회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,쌍용,코란도 스포츠,10500000,12년03월(12년형),"72,000km",디젤,오토,정보없음,트럭,0cc,빨강색,정보없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,쌍용,더 뉴 코란도 스포츠,17700000,17년08월(18년형),"56,836km",디젤,오토,정보없음,트럭,"2,157cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
531,쌍용,뷰티플 코란도,22200000,19년03월(19년형),"17,514km",디젤,오토,14.1Km,SUV,0cc,검정색,정보없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,쌍용,뷰티플 코란도,20700000,19년04월(19년형),"16,037km",디젤,오토,14.1Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1
533,쌍용,코란도C,4400000,13년04월(13년형),"159,794km",디젤,오토,10.7Km,SUV,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
534,쌍용,뉴코란도 C,10900000,14년07월(14년형),"22,160km",디젤,오토,11.7Km,SUV,"1,998cc",빨강색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
535,쌍용,더 뉴 코란도 스포츠,14500000,17년06월(17년형),"94,723km",디젤,오토,정보없음,트럭,"2,157cc",빨강색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
536,쌍용,뉴코란도 C,8600000,14년12월(15년형),"110,000km",디젤,오토,정보없음,SUV,"2,000cc",진주색,없음,없음,없음,사고없음,없음,없음,없음,2회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
537,쌍용,코란도 스포츠,7400000,12년12월(13년형),"212,000km",디젤,오토,정보없음,트럭,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
538,쌍용,뉴코란도 C,7400000,14년08월(15년형),"131,081km",디젤,수동,정보없음,SUV,"2,157cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1
539,쌍용,뉴코란도 C,8500000,15년06월(15년형),"97,292km",디젤,오토,13.3Km,SUV,"1,998cc",검정,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
540,쌍용,뉴코란도 C,6000000,14년10월(15년형),"220,000km",디젤,오토,13.3Km,SUV,"1,998cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
541,쌍용,코란도 스포츠,13700000,15년01월(15년형),"81,334km",디젤,오토,정보없음,트럭,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
542,쌍용,코란도C,6800000,12년04월(12년형),"111,320km",디젤,오토,정보없음,SUV,"1,998cc",남색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
543,쌍용,코란도 스포츠,14000000,15년04월(16년형),"82,985km",디젤,오토,정보없음,트럭,0cc,회색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,쌍용,코란도 투리스모,10900000,13년10월(14년형),"69,637km",디젤,오토,11.3Km,SUV,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,쌍용,뉴코란도 C,4900000,14년04월(14년형),"217,289km",디젤,오토,정보없음,SUV,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
546,쌍용,코란도 스포츠,14800000,15년05월(16년형),"120,000km",디젤,오토,정보없음,트럭,"1,998cc",회색,없음,없음,1 건,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,쌍용,코란도C,6300000,12년08월(12년형),"115,695km",디젤,오토,정보없음,SUV,"1,998cc",하늘색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
548,쌍용,더 뉴 코란도 스포츠,18800000,17년08월(18년형),"41,893km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
549,쌍용,코란도 스포츠,12400000,14년08월(15년형),"88,490km",디젤,오토,정보없음,트럭,0cc,빨강,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,쌍용,뉴코란도,3700000,05년04월(05년형),"120,530km",디젤,오토,정보없음,SUV,"2,299cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,쌍용,뉴코란도 C,6600000,13년12월(14년형),"114,000km",디젤,수동,정보없음,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0
552,쌍용,코란도C,5790000,12년12월(13년형),"109,985km",디젤,오토,10.7Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0
553,쌍용,코란도 스포츠,21000000,18년01월(18년형),"26,000km",디젤,오토,정보없음,트럭,"2,157cc",회색,없음,1 건,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,쌍용,뷰티플 코란도,20990000,19년06월(19년형),"19,308km",디젤,오토,14.1Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1
555,쌍용,뷰티플 코란도,24280000,19년06월(19년형),"25,532km",디젤,오토,14.1Km,SUV,"1,597cc",쥐색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1
556,쌍용,뉴코란도 C,5490000,14년03월(14년형),"222,455km",디젤,오토,11.6Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
557,쌍용,뉴 스타일 코란도 C,14200000,17년09월(17년형),"75,912km",디젤,오토,12.6Km,SUV,"2,157cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
558,쌍용,코란도C,4900000,13년08월(13년형),"168,764km",디젤,오토,10.7Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0
559,쌍용,뉴코란도 C,9800000,15년05월(15년형),"94,868km",디젤,오토,13.3Km,SUV,"2,000cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1
560,쌍용,코란도 스포츠,12300000,14년06월(14년형),"80,965km",디젤,오토,정보없음,트럭,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,쌍용,뉴코란도 C,5800000,15년07월(15년형),"231,576km",디젤,오토,15.2Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1
562,쌍용,코란도 스포츠,15900000,16년08월(17년형),"110,000km",디젤,오토,정보없음,트럭,"2,157cc",검정,없음,없음,1 건,사고있음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,쌍용,코란도 스포츠,14090000,16년03월(16년형),"67,043km",디젤,오토,정보없음,트럭,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,쌍용,뉴코란도밴,2500000,04년01월(04년형),"168,925km",디젤,오토,정보없음,SUV,"2,874cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
565,쌍용,뉴코란도 C,8290000,14년12월(15년형),"91,423km",디젤,수동,15.2Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1
566,쌍용,코란도 스포츠,7900000,14년03월(14년형),"215,567km",디젤,오토,정보없음,트럭,"1,998cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,쌍용,코란도 스포츠,10300000,13년07월(14년형),"103,520km",디젤,오토,정보없음,트럭,"1,998cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,쌍용,코란도 스포츠,14500000,14년04월(14년형),"50,976km",디젤,오토,정보없음,트럭,"1,998cc",회색,없음,없음,없음,사고있음,20150118,없음,없음,4회,짧음,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
569,쌍용,코란도 스포츠,10200000,13년07월(14년형),"133,114km",디젤,오토,정보없음,트럭,"1,998cc",회색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
570,쌍용,코란도 스포츠,11390000,16년03월(16년형),"197,714km",디젤,오토,정보없음,트럭,"2,198cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,쌍용,코란도 스포츠,10290000,13년06월(14년형),"97,872km",디젤,오토,정보없음,트럭,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,쌍용,코란도 스포츠,12500000,14년05월(14년형),"69,475km",디젤,오토,정보없음,트럭,"1,998cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,쌍용,뉴 스타일 코란도 C,15790000,18년08월(18년형),"23,688km",디젤,오토,12.4Km,SUV,"2,157cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1
574,쌍용,코란도 스포츠,14500000,14년05월(14년형),"50,942km",디젤,오토,정보없음,트럭,"1,998cc",쥐색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,쌍용,코란도 투리스모,21500000,18년08월(19년형),"50,636km",디젤,오토,정보없음,SUV,"2,157cc",회색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
576,쌍용,뉴코란도 C,7400000,14년05월(14년형),"111,480km",디젤,오토,정보없음,SUV,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1
577,쌍용,코란도 투리스모,8000000,13년08월(14년형),"182,691km",디젤,오토,12.0Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
578,쌍용,뉴코란도밴,5600000,03년09월(04년형),"21,022km",디젤,오토,정보없음,SUV,"2,874cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
579,쌍용,코란도 투리스모,11500000,13년04월(14년형),"35,297km",디젤,오토,11.3Km,SUV,"1,998cc",자주색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
580,쌍용,코란도 스포츠,5600000,13년07월(14년형),"264,568km",디젤,오토,정보없음,트럭,"1,998cc",은색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,쌍용,코란도C,3800000,11년06월(11년형),"111,561km",디젤,수동,정보없음,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
582,쌍용,뉴코란도 C,11400000,15년05월(15년형),"43,179km",디젤,오토,13.3Km,SUV,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
583,쌍용,뉴코란도밴,1900000,01년01월(01년형),"193,382km",디젤,오토,정보없음,SUV,"2,874cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
584,쌍용,코란도 스포츠,8900000,14년12월(15년형),"199,000km",디젤,오토,정보없음,트럭,"1,998cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,쌍용,코란도C,7800000,12년06월(12년형),"116,528km",디젤,오토,정보없음,SUV,"1,998cc",은색,없음,없음,없음,사고없음,없음,없음,없음,4회,보통,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0
586,쌍용,코란도 스포츠,12400000,13년10월(14년형),"70,000km",디젤,오토,정보없음,트럭,0cc,은색,없음,없음,1 건,사고없음,없음,없음,없음,3회,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,쌍용,코란도 투리스모,10500000,13년07월(14년형),"79,855km",디젤,오토,11.3Km,SUV,"1,998cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
588,쌍용,코란도 스포츠,6690000,13년10월(14년형),"222,611km",디젤,오토,정보없음,트럭,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,쌍용,코란도 스포츠,10300000,16년01월(16년형),"182,173km",디젤,오토,정보없음,트럭,"1,998cc",은색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,쌍용,뉴코란도밴,1990000,03년10월(04년형),"279,927km",디젤,오토,정보없음,SUV,"2,874cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,6회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,쌍용,코란도 투리스모,8400000,14년05월(14년형),"152,995km",디젤,오토,11.3Km,SUV,"1,998cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1
592,쌍용,뉴코란도 C,11990000,14년08월(15년형),"52,791km",디젤,오토,정보없음,SUV,"1,998cc",검정색,없음,없음,없음,사고없음,없음,없음,없음,5회,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
593,쌍용,코란도 스포츠,11300000,12년07월(12년형),"75,183km",디젤,오토,정보없음,트럭,"1,999cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,쌍용,뷰티플 코란도,19990000,19년11월(20년형),"12,650km",가솔린,오토,11.3Km,SUV,"1,500cc",빨강색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
595,쌍용,뷰티플 코란도,25590000,19년04월(19년형),"13,203km",디젤,오토,14.1Km,SUV,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,쌍용,뉴코란도 C,9500000,14년01월(14년형),"68,361km",디젤,오토,정보없음,SUV,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
597,쌍용,뉴코란도 C,7300000,13년12월(14년형),"134,043km",디젤,오토,정보없음,SUV,"1,998cc",회색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
598,쌍용,코란도C,4700000,12년01월(12년형),"181,258km",디젤,오토,정보없음,SUV,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
599,쌍용,뉴코란도 C,6500000,14년06월(14년형),"120,651km",디젤,수동,정보없음,SUV,"1,998cc",회색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
600,쌍용,뷰티플 코란도,21700000,19년08월(20년형),"33,647km",가솔린,오토,11.3Km,SUV,"1,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
601,쌍용,뉴코란도 C,10900000,15년06월(15년형),"66,517km",디젤,오토,13.3Km,SUV,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
602,쌍용,더 뉴 코란도 스포츠,17990000,17년02월(17년형),"27,174km",디젤,오토,정보없음,트럭,0cc,회색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,쌍용,코란도 투리스모,14600000,16년04월(16년형),"48,251km",디젤,오토,정보없음,SUV,"2,157cc",보라색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,쌍용,더 뉴 코란도 스포츠,18200000,17년12월(18년형),"39,017km",디젤,오토,정보없음,트럭,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
605,쌍용,뉴코란도 C,11300000,16년06월(16년형),"42,381km",디젤,오토,12.5Km,SUV,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
606,쌍용,코란도C,5300000,11년05월(11년형),"169,689km",디젤,오토,정보없음,SUV,0cc,흰색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,쌍용,뉴코란도 C,6200000,14년06월(14년형),"151,517km",디젤,오토,11.7Km,SUV,"1,998cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
608,쌍용,뉴코란도,3700000,05년08월(06년형),"149,788km",디젤,오토,정보없음,SUV,0cc,검정,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
