,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
223,르노삼성,SM3 네오,6000000,16년08월(16년형),"129,608km",디젤,오토,17.7Km,준중형,"1,461cc",은색,없음,없음,1 건,사고없음,없음,없음,없음,없음,많음,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
224,르노삼성,뉴SM3,2700000,09년10월(10년형),"111,385km",가솔린,오토,정보없음,준중형,1cc,은색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
225,르노삼성,뉴SM3,2300000,09년08월(10년형),"117,615km",가솔린,CVT,정보없음,준중형,"1,598cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
226,르노삼성,뉴SM3,2300000,09년11월(10년형),"145,065km",가솔린,오토,정보없음,준중형,"1,598cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
227,르노삼성,뉴SM3,4790000,12년01월(12년형),"96,642km",가솔린,CVT,15.0Km,준중형,"1,598cc",회색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
228,르노삼성,뉴SM3,3800000,11년07월(11년형),"78,621km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
229,르노삼성,뉴SM3,2800000,10년08월(11년형),"97,755km",가솔린,오토,정보없음,준중형,"1,596cc",진주,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
230,르노삼성,SM3 네오,7300000,14년07월(15년형),"24,823km",가솔린,오토,15.0Km,준중형,"1,599cc",다크그레이,없음,없음,1 건,사고없음,없음,없음,없음,1회,짧음,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1
231,르노삼성,뉴SM3,4200000,10년07월(11년형),"71,793km",가솔린,오토,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
232,르노삼성,SM3 네오,5800000,16년01월(16년형),"120,839km",디젤,오토,17.7Km,준중형,"1,461cc",흰색,없음,없음,1 건,사고없음,없음,없음,있음,2회,많음,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
233,르노삼성,SM3 네오,4600000,14년06월(15년형),"94,748km",가솔린,오토,정보없음,준중형,"1,589cc",은색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
234,르노삼성,SM3 네오,4800000,14년08월(15년형),"109,496km",가솔린,오토,15.0Km,준중형,"1,596cc",자주,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
235,르노삼성,SM3 네오,7800000,14년05월(15년형),"52,523km",가솔린,오토,15.0Km,준중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
236,르노삼성,뉴SM3,3200000,11년05월(11년형),"163,196km",가솔린,오토,정보없음,준중형,"1,598cc",하늘색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
237,르노삼성,뉴SM3,4950000,09년07월(10년형),"40,573km",가솔린,CVT,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1
238,르노삼성,뉴SM3,1800000,12년05월(12년형),"251,598km",가솔린,오토,정보없음,준중형,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
239,르노삼성,SM3 뉴제너레이션,2200000,08년11월(09년형),"91,954km",가솔린,오토,정보없음,준중형,"1,600cc",회색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
240,르노삼성,SM3 네오,6600000,15년06월(16년형),"130,068km",가솔린,CVT,15.0Km,준중형,"1,598cc",회색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
241,르노삼성,뉴SM3,1690000,12년02월(12년형),"161,398km",가솔린,오토,15.0Km,준중형,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
242,르노삼성,뉴SM3,3490000,09년11월(10년형),"145,205km",가솔린,CVT,정보없음,준중형,"1,598cc",검정,정보없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
243,르노삼성,SM3 네오,6800000,15년10월(16년형),"45,232km",가솔린,오토,15.0Km,준중형,"1,600cc",은색,없음,없음,없음,사고없음,없음,없음,있음,2회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
244,르노삼성,뉴SM3,3100000,10년10월(11년형),"105,943km",가솔린,오토,정보없음,준중형,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
245,르노삼성,뉴SM3,2600000,10년07월(11년형),"164,361km",가솔린,오토,정보없음,준중형,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
246,르노삼성,SM3 네오,8100000,15년10월(16년형),"34,811km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
247,르노삼성,뉴SM3,4700000,11년08월(11년형),"67,853km",가솔린,오토,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
248,르노삼성,뉴SM3,3400000,11년06월(11년형),"165,073km",가솔린,오토,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
249,르노삼성,SM3 Z.E.,10000000,16년04월(16년형),"48,301km",전기,오토,정보없음,준중형,74cc,회색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
250,르노삼성,SM3 네오,6700000,15년04월(15년형),"92,080km",가솔린,오토,15.0Km,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
251,르노삼성,뉴SM3,3000000,10년06월(11년형),"110,976km",가솔린,오토,정보없음,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1
252,르노삼성,뉴SM3,3400000,10년03월(10년형),"146,867km",가솔린,오토,정보없음,준중형,"1,589cc",은색,없음,없음,없음,사고있음,없음,없음,없음,6회,보통,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
253,르노삼성,SM3 Z.E.,6500000,15년08월(15년형),"103,592km",전기,오토,정보없음,준중형,70cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
254,르노삼성,뉴SM3,5900000,14년05월(14년형),"80,370km",가솔린,CVT,15.0Km,준중형,"1,598cc",회색,없음,없음,없음,사고있음,없음,없음,있음,4회,보통,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
255,르노삼성,뉴SM3,4500000,10년08월(11년형),"39,854km",가솔린,오토,정보없음,준중형,"1,598cc",회색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
256,르노삼성,뉴SM3,3000000,09년10월(10년형),"91,805km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고없음,없음,없음,없음,5회,짧음,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
257,르노삼성,SM3 네오,11590000,19년03월(19년형),"29,423km",가솔린,CVT,13.8Km,준중형,"1,598cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
258,르노삼성,SM3 네오,8900000,16년11월(17년형),"23,028km",가솔린,오토,13.3Km,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
259,르노삼성,SM3 네오,8900000,16년11월(17년형),"15,701km",가솔린,오토,13.3Km,준중형,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
260,르노삼성,뉴SM3,2890000,13년02월(13년형),"137,635km",가솔린,오토,15.0Km,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
261,르노삼성,뉴SM3,2900000,09년11월(10년형),"90,000km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,르노삼성,SM3 네오,7990000,15년01월(15년형),"58,829km",가솔린,오토,15.0Km,준중형,"1,598cc",회색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
263,르노삼성,SM3 네오,9000000,17년03월(17년형),"16,710km",디젤,오토,17.2Km,준중형,"1,461cc",은색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
264,르노삼성,SM3 네오,9900000,16년09월(16년형),"23,885km",가솔린,오토,15.0Km,준중형,"1,598cc",은색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
265,르노삼성,SM3 네오,8400000,17년05월(17년형),"36,390km",가솔린,오토,정보없음,준중형,"1,575cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
266,르노삼성,뉴SM3,2200000,10년05월(10년형),"140,805km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
267,르노삼성,뉴SM3,2600000,11년02월(11년형),"138,649km",가솔린,오토,정보없음,준중형,"1,600cc",쥐색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
268,르노삼성,SM3 네오,4900000,16년07월(16년형),"100,000km",가솔린,오토,15.0Km,준중형,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
269,르노삼성,SM3 네오,9100000,15년06월(16년형),"48,802km",가솔린,오토,15.0Km,준중형,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
270,르노삼성,SM3 Z.E.,9900000,15년08월(15년형),"31,882km",전기,오토,정보없음,준중형,"2,000cc",은색,없음,없음,없음,사고없음,없음,없음,없음,3회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
271,르노삼성,뉴SM3,5500000,10년05월(11년형),"37,158km",가솔린,오토,정보없음,준중형,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,6회,짧음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
272,르노삼성,뉴SM3,4200000,11년01월(11년형),"42,490km",가솔린,오토,정보없음,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
273,르노삼성,뉴SM3,5200000,14년04월(14년형),"72,916km",가솔린,오토,15.0Km,준중형,"2,000cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
274,르노삼성,SM3 네오,2700000,15년09월(16년형),"204,736km",가솔린,CVT,15.0Km,준중형,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,르노삼성,SM3 뉴제너레이션,1800000,06년05월(06년형),"103,230km",가솔린,오토,정보없음,준중형,"1,600cc",진주,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
276,르노삼성,뉴SM3,3600000,10년01월(10년형),"110,000km",가솔린,오토,정보없음,준중형,"2,000cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,르노삼성,뉴SM3,2400000,10년03월(10년형),"228,839km",가솔린,오토,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
278,르노삼성,SM3,2500000,09년03월(09년형),"60,227km",가솔린,오토,정보없음,준중형,"1,596cc",검정,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,르노삼성,뉴SM3,1650000,10년10월(11년형),"211,391km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,있음,5회,많음,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
280,르노삼성,뉴SM3,2500000,10년04월(10년형),"149,497km",가솔린,오토,정보없음,준중형,"1,596cc",은색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,르노삼성,SM3 네오,7800000,15년05월(16년형),"42,540km",가솔린,오토,15.0Km,준중형,"1,600cc",회색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1
282,르노삼성,뉴SM3,2900000,10년03월(10년형),"117,734km",가솔린,CVT,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
283,르노삼성,뉴SM3,3700000,09년10월(10년형),"105,967km",가솔린,CVT,정보없음,준중형,"1,598cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
284,르노삼성,SM3 뉴제너레이션,7000000,14년02월(14년형),"86,223km",가솔린,오토,15.0Km,준중형,0cc,진주색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,보통,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
285,르노삼성,뉴SM3,3100000,09년09월(10년형),"116,183km",가솔린,오토,정보없음,준중형,0cc,은색,정보없음,없음,1 건,사고있음,없음,없음,없음,2회,짧음,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,르노삼성,뉴SM3,3100000,09년10월(10년형),"132,371km",가솔린,오토,정보없음,준중형,0cc,흰색,정보없음,없음,1 건,사고있음,없음,없음,없음,5회,보통,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
287,르노삼성,SM3 네오,6700000,17년06월(17년형),"83,500km",디젤,오토,13.8Km,준중형,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,3회,많음,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
288,르노삼성,뉴SM3,3200000,11년09월(11년형),"110,749km",가솔린,오토,정보없음,준중형,"1,598cc",진주펄색,없음,없음,없음,사고없음,없음,없음,없음,3회,보통,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
289,르노삼성,뉴SM3,3900000,09년09월(10년형),"122,000km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
290,르노삼성,뉴SM3,2700000,10년04월(10년형),"183,145km",가솔린,오토,정보없음,준중형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
291,르노삼성,뉴SM3,4400000,10년12월(11년형),"65,517km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
292,르노삼성,뉴SM3,3700000,11년05월(11년형),"193,987km",가솔린,오토,정보없음,준중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
293,르노삼성,뉴SM3,3500000,06년02월(06년형),"79,687km",가솔린,오토,정보없음,준중형,"1,596cc",검정색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,짧음,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
294,르노삼성,SM3 뉴제너레이션,1500000,09년10월(10년형),"59,121km",가솔린,수동,정보없음,준중형,"1,596cc",은색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,르노삼성,SM3 네오,6990000,15년12월(16년형),"64,971km",가솔린,CVT,15.0Km,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
296,르노삼성,SM3 네오,8200000,15년11월(16년형),"66,706km",가솔린,CVT,15.0Km,준중형,"1,598cc",다크그레이,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
297,르노삼성,SM3 Z.E.,8900000,14년09월(14년형),"84,110km",전기,오토,정보없음,준중형,74cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
298,르노삼성,SM3 Z.E.,8300000,16년10월(15년형),"71,695km",전기,오토,정보없음,준중형,74cc,쥐색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
299,르노삼성,SM3 Z.E.,8900000,15년06월(15년형),"60,272km",전기,오토,정보없음,준중형,74cc,진주색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
300,르노삼성,뉴SM3,4300000,09년07월(10년형),"87,651km",가솔린,오토,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
301,르노삼성,SM3 Z.E.,9300000,16년12월(16년형),"31,671km",전기,오토,정보없음,준중형,74cc,흰색,없음,없음,없음,사고없음,없음,없음,있음,2회,짧음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
302,르노삼성,SM3 Z.E.,8300000,15년09월(15년형),"44,891km",전기,오토,정보없음,준중형,74cc,흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
303,르노삼성,뉴SM3,5500000,13년04월(13년형),"87,307km",가솔린,오토,15.0Km,준중형,"1,596cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
304,르노삼성,SM3 네오,6200000,16년08월(16년형),"77,000km",가솔린,오토,15.0Km,준중형,0cc,회색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
305,르노삼성,뉴SM3,5800000,14년03월(14년형),"100,478km",가솔린,오토,15.0Km,준중형,"1,598cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
306,르노삼성,SM3 네오,3700000,14년07월(15년형),"114,467km",가솔린,CVT,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,많음,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1
307,르노삼성,뉴SM3,1700000,10년03월(10년형),"182,478km",가솔린,오토,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
308,르노삼성,SM3 네오,8800000,17년05월(17년형),"41,000km",가솔린,오토,13.8Km,준중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,르노삼성,뉴SM3,4600000,13년02월(13년형),"165,908km",가솔린,CVT,15.0Km,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
310,르노삼성,뉴SM3,2500000,10년09월(11년형),"140,807km",가솔린,오토,정보없음,준중형,0cc,은색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
311,르노삼성,SM3 뉴제너레이션,2900000,08년01월(08년형),"87,914km",가솔린,오토,정보없음,준중형,"1,596cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,5회,짧음,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
312,르노삼성,SM3 네오,6800000,16년04월(16년형),"94,000km",디젤,오토,17.7Km,준중형,"1,461cc",회색,없음,없음,없음,사고없음,없음,없음,있음,2회,많음,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
313,르노삼성,뉴SM3,3600000,10년02월(10년형),"144,951km",가솔린,오토,정보없음,준중형,0cc,흰색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
314,르노삼성,SM3 네오,7800000,16년07월(16년형),"61,199km",가솔린,오토,15.0Km,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
315,르노삼성,SM3 뉴제너레이션,2500000,09년02월(09년형),"61,871km",가솔린,오토,정보없음,준중형,"1,598cc",다크그레이,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
316,르노삼성,뉴SM3,4300000,13년07월(14년형),"137,985km",가솔린,오토,15.0Km,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1
317,르노삼성,뉴SM3,3500000,10년03월(10년형),"178,600km",가솔린,오토,정보없음,준중형,"1,600cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1
318,르노삼성,뉴SM3,3700000,10년02월(10년형),"67,026km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,르노삼성,뉴SM3,1700000,10년02월(10년형),"185,978km",가솔린,오토,정보없음,준중형,0cc,은색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,르노삼성,뉴SM3,3300000,10년07월(11년형),"74,501km",가솔린,오토,정보없음,준중형,"1,598cc",검정,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,르노삼성,뉴SM3,3900000,09년09월(10년형),"135,329km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고있음,없음,없음,없음,7회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,르노삼성,뉴SM3,3300000,10년01월(10년형),"118,539km",가솔린,오토,정보없음,준중형,"1,598cc",은색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
323,르노삼성,뉴SM3,5990000,13년06월(14년형),"57,198km",가솔린,오토,15.0Km,준중형,"1,589cc",흰색,정보없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
324,르노삼성,뉴SM3,4100000,11년07월(11년형),"102,255km",가솔린,CVT,정보없음,준중형,"1,598cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
325,르노삼성,SM3 네오,7500000,17년01월(17년형),"102,496km",가솔린,오토,13.8Km,준중형,"1,598cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1
326,르노삼성,뉴SM3,3600000,09년12월(10년형),"165,817km",가솔린,오토,정보없음,준중형,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
327,르노삼성,뉴SM3,5900000,13년01월(13년형),"68,683km",가솔린,오토,15.0Km,준중형,"1,598cc",진주색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
328,르노삼성,뉴SM3,3300000,10년04월(10년형),"113,852km",가솔린,오토,정보없음,준중형,0cc,진주색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
329,르노삼성,뉴SM3,2300000,11년10월(12년형),"190,000km",가솔린,오토,정보없음,준중형,0cc,검정색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
