,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
86,현대,더 뉴 아반떼,6800000,14년09월(15년형),"73,825km",가솔린,오토,14.0Km,준중형,"1,591cc",검정,정보없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,현대,더 뉴 아반떼,7400000,14년09월(15년형),"117,250km",디젤,오토,16.2Km,준중형,"1,582cc",은색,정보없음,없음,없음,사고있음,없음,없음,없음,4회,많음,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
88,현대,아반떼HD,3690000,08년07월(08년형),"88,767km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
89,현대,아반떼AD,8700000,16년09월(16년형),"108,884km",디젤,오토,18.4Km,준중형,"1,582cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,2회,많음,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1
90,현대,아반떼AD,11500000,18년04월(18년형),"37,431km",가솔린,오토,13.7Km,준중형,"1,600cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
91,현대,아반떼MD,7000000,12년07월(12년형),"121,622km",가솔린,오토,정보없음,준중형,"1,591cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,4회,보통,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
92,현대,아반떼AD,7600000,16년04월(16년형),"120,502km",디젤,오토,17.9Km,준중형,"1,591cc",은색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,현대,더 뉴 아반떼,9700000,15년03월(15년형),"49,382km",가솔린,오토,14.0Km,준중형,"1,591cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
94,현대,아반떼AD,10400000,16년03월(16년형),"89,614km",가솔린,오토,13.7Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,3회,많음,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
95,현대,아반떼MD,7550000,12년10월(13년형),"55,470km",가솔린,오토,14.0Km,준중형,"1,591cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0
96,현대,아반떼HD,3500000,06년10월(07년형),"84,032km",가솔린,오토,정보없음,준중형,"1,591cc",은색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
97,현대,아반떼AD,7500000,16년03월(16년형),"116,429km",디젤,오토,13.7Km,준중형,0cc,회색,정보없음,없음,1 건,사고있음,없음,없음,있음,1회,많음,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
98,현대,아반떼MD,5900000,10년10월(11년형),"70,568km",가솔린,오토,정보없음,준중형,"1,591cc",회색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
99,현대,아반떼MD,6590000,10년12월(11년형),"39,135km",가솔린,오토,정보없음,준중형,"1,591cc",회색,없음,없음,없음,사고있음,없음,없음,없음,3회,짧음,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
100,현대,더 뉴 아반떼,8300000,15년01월(15년형),"110,864km",가솔린,오토,14.0Km,준중형,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
101,현대,아반떼MD,3900000,10년11월(11년형),"168,000km",가솔린,오토,정보없음,준중형,"1,591cc",검정,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,현대,아반떼AD,12200000,17년02월(17년형),"75,604km",디젤,오토,18.4Km,준중형,"1,582cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
103,현대,아반떼MD,4290000,13년01월(13년형),"73,531km",가솔린,수동,14.1Km,준중형,"1,591cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
104,현대,아반떼AD,16500000,16년04월(17년형),"55,553km",가솔린,오토,12.0Km,준중형,"1,600cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,6회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
