,브랜드,모델,가격,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,보험사고정보,전손이력,침수이력,용도이력,소유자변경,연평균주행거리,썬루프,내비게이션,오토라이트,주차감지센서,가죽시트,열선시트,전동접이사이드미러,크루즈컨트롤,알루미늄휠,스마트키,통풍시트,하이패스룸밀러,블루투스,타이어공기압장치,레인선서와이퍼,핸들열선,차선이탈경보,사이드n커튼에어백
251,쌍용,티볼리 에어,14790000,16년05월(16년형),"35,251km",디젤,오토,13.8Km,SUV,"1,597cc",은색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
252,쌍용,티볼리 에어,15400000,17년09월(18년형),"13,890km",가솔린,오토,10.8Km,SUV,"1,597cc",빨강색,정보없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
253,쌍용,티볼리,12500000,16년02월(16년형),"52,930km",디젤,오토,15.3Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
254,쌍용,티볼리,11700000,15년04월(15년형),"53,739km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
255,쌍용,티볼리,12100000,16년07월(16년형),"70,000km",디젤,오토,14.7Km,SUV,"1,597cc",청색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
256,쌍용,티볼리 아머,14200000,17년08월(18년형),"47,338km",디젤,오토,14.2Km,SUV,"1,597cc",진주,없음,없음,없음,사고없음,없음,없음,있음,1회,보통,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
257,쌍용,티볼리 에어,12800000,16년11월(17년형),"85,318km",디젤,오토,10.8Km,SUV,"1,597cc",흰색투톤,없음,없음,1 건,사고있음,없음,없음,없음,없음,많음,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
258,쌍용,티볼리,11700000,15년04월(15년형),"88,971km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
259,쌍용,티볼리 에어,15600000,18년04월(18년형),"45,730km",가솔린,오토,10.8Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
260,쌍용,티볼리,14200000,16년03월(16년형),"50,364km",가솔린,오토,14.7Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1
261,쌍용,티볼리,11600000,15년02월(15년형),"95,111km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
262,쌍용,티볼리,11500000,17년05월(17년형),"74,039km",가솔린,오토,11.4Km,SUV,"1,599cc",은색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
263,쌍용,티볼리,11900000,15년01월(15년형),"75,000km",가솔린,오토,12.0Km,SUV,"1,597cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,쌍용,티볼리 에어,17700000,19년01월(19년형),21km,가솔린,오토,13.3Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
265,쌍용,티볼리,11000000,15년03월(15년형),"71,851km",가솔린,오토,12.0Km,SUV,0cc,흰색,정보없음,없음,1 건,사고없음,없음,없음,없음,3회,보통,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
266,쌍용,티볼리,12300000,17년02월(17년형),"39,937km",가솔린,오토,11.4Km,SUV,"1,600cc",회색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
267,쌍용,티볼리,9600000,16년03월(16년형),"70,706km",디젤,오토,14.7Km,SUV,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1
268,쌍용,티볼리,8700000,15년12월(16년형),"100,000km",디젤,오토,15.3Km,SUV,"1,597cc",브라운,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,쌍용,티볼리,11990000,16년12월(17년형),"42,215km",가솔린,오토,11.8Km,SUV,"1,600cc",파랑색,없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,쌍용,티볼리,11990000,16년02월(16년형),"43,737km",디젤,오토,15.3Km,SUV,"1,597cc",다크블루,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1
271,쌍용,티볼리 아머,15700000,18년03월(18년형),"18,200km",디젤,오토,14.2Km,SUV,"1,600cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1
272,쌍용,티볼리,8600000,16년04월(16년형),"99,415km",디젤,오토,14.5Km,SUV,"1,597cc",다크그레이,없음,없음,1 건,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1
273,쌍용,티볼리,10500000,15년10월(16년형),"62,932km",디젤,오토,15.3Km,SUV,"1,597cc",진주색,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,쌍용,티볼리,11500000,16년01월(16년형),"40,745km",디젤,오토,11.4Km,SUV,0cc,초록색,정보없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
275,쌍용,티볼리,8000000,15년04월(15년형),"145,809km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
276,쌍용,베리 뉴 티볼리,19990000,20년07월(21년형),446km,가솔린,오토,정보없음,SUV,"1,500cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
277,쌍용,티볼리,10800000,15년05월(15년형),"79,097km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1
278,쌍용,티볼리 에어,10200000,16년07월(16년형),"56,450km",가솔린,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,2회,보통,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
279,쌍용,티볼리 에어,10200000,16년07월(16년형),"58,978km",가솔린,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,보통,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
280,쌍용,티볼리,14700000,17년02월(17년형),"22,930km",디젤,오토,14.7Km,SUV,"1,597cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
281,쌍용,티볼리,10500000,15년05월(15년형),"82,617km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,1 건,사고없음,없음,없음,없음,1회,보통,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
282,쌍용,티볼리,13500000,16년07월(16년형),"47,987km",가솔린,오토,정보없음,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
283,쌍용,티볼리 에어,14500000,16년10월(17년형),123km,디젤,오토,13.8Km,SUV,0cc,흰색,없음,없음,1 건,사고없음,없음,없음,없음,없음,짧음,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
284,쌍용,티볼리 아머,16200000,18년11월(19년형),"17,503km",가솔린,오토,11.4Km,SUV,0cc,회색,정보없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
285,쌍용,티볼리,12000000,17년06월(17년형),"30,691km",가솔린,오토,11.8Km,SUV,"1,597cc",진주색,없음,없음,없음,사고있음,없음,없음,있음,1회,짧음,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1
286,쌍용,티볼리,15500000,17년07월(17년형),"16,436km",가솔린,오토,정보없음,SUV,"9,999cc",초록색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0
287,쌍용,티볼리,13200000,17년07월(17년형),"61,705km",디젤,오토,14.7Km,SUV,"2,000cc",파랑색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,쌍용,티볼리 에어,8000000,16년07월(16년형),"214,000km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
289,쌍용,티볼리 아머,17500000,18년12월(19년형),"16,443km",가솔린,오토,11.4Km,SUV,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
290,쌍용,티볼리,11300000,15년11월(16년형),"65,450km",디젤,오토,15.3Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1
291,쌍용,티볼리 아머,16500000,19년06월(19년형),"17,028km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
292,쌍용,티볼리 에어,13900000,18년12월(19년형),"24,000km",가솔린,오토,10.8Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,없음,짧음,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
293,쌍용,티볼리,12400000,15년10월(16년형),"49,312km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1
294,쌍용,티볼리 에어,17900000,19년04월(19년형),"16,658km",가솔린,오토,10.8Km,SUV,"1,590cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
295,쌍용,티볼리,13400000,17년07월(17년형),"49,985km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
296,쌍용,티볼리 에어,14500000,17년02월(17년형),"37,662km",디젤,오토,13.8Km,SUV,"1,597cc",다크그레이,없음,없음,1 건,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
297,쌍용,티볼리 아머,16800000,19년01월(19년형),"34,698km",디젤,오토,14.2Km,SUV,"1,597cc",주황색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
298,쌍용,티볼리,13800000,16년09월(17년형),"25,300km",가솔린,오토,11.4Km,SUV,"1,597cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
299,쌍용,티볼리 아머,15100000,18년01월(18년형),"14,420km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
300,쌍용,티볼리 아머,15100000,18년09월(19년형),"33,000km",디젤,오토,14.2Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,없음,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
301,쌍용,티볼리 아머,14200000,19년02월(19년형),"19,102km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
302,쌍용,티볼리 아머,16570000,18년04월(18년형),"51,516km",디젤,오토,14.2Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
303,쌍용,티볼리 에어,15400000,16년03월(16년형),"52,970km",디젤,오토,13.8Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,쌍용,티볼리 에어,14400000,16년09월(17년형),"50,500km",가솔린,오토,13.8Km,SUV,"1,597cc",청색,없음,없음,없음,사고있음,없음,없음,있음,4회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,쌍용,티볼리,14500000,17년07월(17년형),"17,714km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,1 건,사고없음,없음,없음,있음,2회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,쌍용,티볼리,9300000,16년05월(16년형),"135,360km",디젤,오토,11.8Km,SUV,0cc,회색,정보없음,없음,1 건,사고있음,없음,없음,있음,1회,많음,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
307,쌍용,티볼리 에어,9000000,16년06월(16년형),"132,573km",디젤,오토,13.8Km,SUV,"1,597cc",검정색,없음,없음,없음,사고없음,없음,없음,있음,1회,많음,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
308,쌍용,티볼리,11500000,15년10월(16년형),"60,109km",디젤,오토,14.7Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
309,쌍용,티볼리,13900000,17년06월(17년형),"22,353km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
310,쌍용,티볼리,10700000,17년03월(17년형),"120,124km",디젤,오토,14.7Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
311,쌍용,티볼리,13200000,16년03월(16년형),"43,147km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
312,쌍용,티볼리 에어,14400000,16년08월(16년형),"5,008km",가솔린,오토,13.8Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
313,쌍용,티볼리,11900000,15년07월(16년형),"87,000km",가솔린,오토,11.4Km,SUV,"1,597cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
314,쌍용,티볼리,12000000,16년02월(16년형),"71,630km",가솔린,오토,11.4Km,SUV,"1,597cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
315,쌍용,베리 뉴 티볼리,18500000,19년08월(20년형),"14,569km",가솔린,오토,11.8Km,SUV,"1,497cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
316,쌍용,티볼리 아머,13700000,(년형),"48,000km",가솔린,오토,정보없음,SUV,"1,597cc",청색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1
317,쌍용,티볼리,8990000,15년10월(16년형),"123,102km",디젤,오토,15.3Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
318,쌍용,티볼리 아머,12900000,17년08월(18년형),"36,314km",가솔린,오토,11.8Km,SUV,"1,998cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
319,쌍용,티볼리,13990000,16년11월(17년형),"29,895km",가솔린,오토,11.4Km,SUV,0cc,진주색,정보없음,없음,없음,사고없음,없음,없음,있음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,쌍용,티볼리 에어,14900000,18년09월(18년형),"19,764km",가솔린,오토,10.8Km,SUV,"1,597cc",검정색,없음,없음,없음,사고있음,없음,없음,있음,3회,짧음,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
321,쌍용,베리 뉴 티볼리,18390000,20년04월(20년형),200km,디젤,오토,11.8Km,SUV,"2,143cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,쌍용,티볼리,10300000,16년07월(16년형),"100,000km",가솔린,오토,11.4Km,SUV,"1,597cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
323,쌍용,티볼리,11490000,15년08월(16년형),"39,327km",가솔린,오토,11.8Km,SUV,"1,600cc",검정색,없음,없음,1 건,사고없음,없음,없음,있음,1회,짧음,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
324,쌍용,티볼리 에어,9000000,16년11월(17년형),"91,000km",디젤,오토,10.8Km,SUV,"1,600cc",남색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,쌍용,티볼리,13090000,17년02월(17년형),"78,117km",디젤,오토,11.4Km,SUV,0cc,빨강색,정보없음,없음,없음,사고있음,없음,없음,없음,3회,많음,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
326,쌍용,티볼리,11100000,15년11월(16년형),"74,905km",디젤,오토,15.3Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,3회,보통,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
327,쌍용,티볼리,13300000,15년01월(15년형),"60,450km",가솔린,오토,12.0Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,짧음,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
328,쌍용,티볼리,12100000,16년07월(16년형),"67,000km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,보통,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
329,쌍용,티볼리 에어,13990000,17년07월(17년형),"38,070km",디젤,오토,13.8Km,SUV,"1,597cc",파랑색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
330,쌍용,티볼리,10800000,16년06월(16년형),"90,251km",가솔린,오토,11.4Km,SUV,"1,597cc",청색,없음,없음,없음,사고없음,없음,없음,없음,3회,많음,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
331,쌍용,티볼리 아머,13200000,17년09월(18년형),"46,493km",디젤,오토,14.2Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,3회,보통,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
332,쌍용,티볼리 에어,11000000,16년06월(16년형),"94,774km",디젤,오토,13.8Km,SUV,"1,600cc",청색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
333,쌍용,티볼리 아머,9700000,18년02월(18년형),"76,376km",가솔린,오토,11.4Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,있음,3회,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,쌍용,티볼리,13300000,15년10월(16년형),"49,152km",디젤,오토,정보없음,SUV,"1,597cc",파랑색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1
335,쌍용,티볼리 에어,14200000,16년11월(17년형),"48,686km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
336,쌍용,티볼리,13500000,16년02월(16년형),"27,643km",가솔린,오토,11.4Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,있음,2회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
337,쌍용,티볼리 에어,9500000,16년09월(16년형),"86,000km",가솔린,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
338,쌍용,티볼리 에어,10500000,17년09월(18년형),"35,656km",디젤,오토,13.3Km,SUV,"1,600cc",빨강색,없음,없음,없음,사고있음,없음,없음,없음,1회,짧음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,쌍용,티볼리 에어,11000000,17년07월(17년형),"54,000km",가솔린,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
340,쌍용,티볼리 에어,12400000,16년04월(16년형),"99,426km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
341,쌍용,티볼리 에어,11800000,16년05월(16년형),"64,910km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,쌍용,티볼리 에어,12500000,16년05월(16년형),"76,000km",디젤,오토,13.8Km,SUV,"1,600cc",청색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
343,쌍용,티볼리 에어,13000000,16년09월(17년형),"51,000km",디젤,오토,13.8Km,SUV,"1,600cc",다크그레이,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
344,쌍용,티볼리 에어,12700000,16년07월(16년형),"59,000km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,보통,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
345,쌍용,티볼리 에어,12800000,16년08월(16년형),"67,368km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,쌍용,티볼리 에어,12300000,16년06월(16년형),"93,253km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,2회,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
347,쌍용,티볼리 에어,12800000,16년07월(17년형),"54,000km",가솔린,오토,13.8Km,SUV,"1,600cc",회색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
348,쌍용,티볼리 에어,12700000,16년04월(16년형),"53,556km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,없음,짧음,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
349,쌍용,티볼리 에어,13400000,16년09월(16년형),"68,800km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,보통,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
350,쌍용,티볼리 에어,13600000,17년03월(17년형),"74,244km",가솔린,오토,13.8Km,SUV,"1,600cc",검정색,없음,없음,없음,사고있음,없음,없음,없음,없음,많음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,쌍용,티볼리 에어,13600000,16년09월(17년형),"38,079km",디젤,오토,13.8Km,SUV,"1,600cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,없음,짧음,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
352,쌍용,티볼리 아머,13700000,18년04월(18년형),"65,777km",디젤,오토,14.2Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,1회,많음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
353,쌍용,티볼리 에어,15990000,18년10월(19년형),"47,534km",디젤,오토,13.3Km,SUV,"1,600cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,많음,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
354,쌍용,티볼리 에어,10500000,16년09월(17년형),"126,682km",디젤,오토,13.8Km,SUV,"1,597cc",은색,없음,없음,없음,사고있음,없음,없음,있음,1회,많음,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
355,쌍용,티볼리 아머,15690000,18년12월(19년형),"16,025km",가솔린,오토,11.4Km,SUV,"1,597cc",빨강색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
356,쌍용,티볼리 에어,15700000,19년02월(19년형),"12,484km",가솔린,오토,10.8Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,2회,짧음,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
357,쌍용,티볼리 에어,17700000,17년09월(18년형),"22,418km",가솔린,오토,13.3Km,SUV,"1,597cc",흰색,없음,없음,없음,사고없음,없음,없음,없음,1회,짧음,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
358,쌍용,티볼리,11250000,16년03월(16년형),"57,779km",디젤,오토,15.3Km,SUV,"1,597cc",흰색,없음,없음,없음,사고있음,없음,없음,없음,3회,보통,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0
